section,window,condition_type,condition_value,horizon,metric,year,value,n,events_per_week,consistency_flag,years_consistent,pooled_n
A_unconditional,0930_0945,unconditional,ALL,15m,mean_ret_pts,ALL,1.1432735459662582,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,median_ret_pts,ALL,1.4030000000002474,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,mean_ret_atr,ALL,0.00822634567990627,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,median_ret_atr,ALL,0.011178795889082398,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,mfe_p25,ALL,2.6899999999996,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,mfe_p50,ALL,18.039999999999054,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,mfe_p75,ALL,45.95999999999913,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,mae_p25,ALL,0.4359999999996944,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,mae_p50,ALL,15.8700000000008,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,mae_p75,ALL,44.02100000000064,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,ALL,0.5181988742964353,2665,4.916974169741698,True,8.0,2665.0
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2016,0.5155038759689923,258,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2017,0.48046875,256,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2018,0.5529411764705883,255,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2019,0.5291828793774319,257,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2020,0.5411764705882353,255,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2021,0.5369649805447471,257,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2022,0.49224806201550386,258,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2023,0.5568627450980392,255,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2024,0.4496124031007752,258,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2025,0.5215686274509804,255,,,,
A_unconditional,0930_0945,unconditional,ALL,15m,up_fraction,2026,0.5346534653465347,101,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,mean_ret_pts,ALL,1.4943831144465591,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,median_ret_pts,ALL,2.5120000000006257,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,mean_ret_atr,ALL,0.010683471576460274,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,median_ret_atr,ALL,0.01929319072268225,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,mfe_p25,ALL,6.1200000000008,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,mfe_p50,ALL,23.5099999999984,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,mfe_p75,ALL,57.641999999999825,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,mae_p25,ALL,3.875,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,mae_p50,ALL,21.95800000000054,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,mae_p75,ALL,56.11000000000058,2665,4.916974169741698,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,ALL,0.526829268292683,2665,4.916974169741698,True,9.0,2665.0
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2016,0.5426356589147286,258,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2017,0.515625,256,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2018,0.5686274509803921,255,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2019,0.490272373540856,257,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2020,0.5333333333333333,255,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2021,0.5291828793774319,257,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2022,0.49612403100775193,258,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2023,0.5411764705882353,255,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2024,0.5116279069767442,258,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2025,0.5215686274509804,255,,,,
A_unconditional,0930_0945,unconditional,ALL,30m,up_fraction,2026,0.5742574257425742,101,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,mean_ret_pts,ALL,2.310792042042058,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,median_ret_pts,ALL,3.3489999999997053,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,mean_ret_atr,ALL,0.013077068232938987,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,median_ret_atr,ALL,0.028389574306099667,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,mfe_p25,ALL,9.49499999999989,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,mfe_p50,ALL,29.274000000000342,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,mfe_p75,ALL,72.14149999999927,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,mae_p25,ALL,7.300749999999653,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,mae_p50,ALL,28.995499999999993,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,mae_p75,ALL,71.84249999999997,2664,4.915129151291513,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,ALL,0.536036036036036,2664,4.915129151291513,True,10.0,2664.0
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2016,0.5503875968992248,258,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2017,0.5078125,256,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2018,0.5725490196078431,255,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2019,0.5252918287937743,257,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2020,0.5843137254901961,255,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2021,0.5486381322957199,257,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2022,0.4806201550387597,258,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2023,0.5215686274509804,255,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2024,0.5252918287937743,257,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2025,0.5294117647058824,255,,,,
A_unconditional,0930_0945,unconditional,ALL,60m,up_fraction,2026,0.5742574257425742,101,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,mean_ret_pts,ALL,0.7082442862495583,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,median_ret_pts,ALL,1.2269999999998618,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,mean_ret_atr,ALL,0.0023585174174199103,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,median_ret_atr,ALL,0.01119370913548109,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,mfe_p25,ALL,3.2100000000000364,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,mfe_p50,ALL,14.670000000000073,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,mfe_p75,ALL,38.090000000000146,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,mae_p25,ALL,2.2080000000005384,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,mae_p50,ALL,14.75800000000163,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,mae_p75,ALL,39.94800000000032,2669,4.924354243542435,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,ALL,0.5256650430872987,2669,4.924354243542435,True,9.0,2669.0
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2016,0.5426356589147286,258,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2017,0.546875,256,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2018,0.54296875,256,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2019,0.5291828793774319,257,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2020,0.5330739299610895,257,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2021,0.5408560311284046,257,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2022,0.4496124031007752,258,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2023,0.51953125,256,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2024,0.5271317829457365,258,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2025,0.5411764705882353,255,,,,
A_unconditional,0945_1000,unconditional,ALL,15m,up_fraction,2026,0.48514851485148514,101,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,mean_ret_pts,ALL,1.5773107196401979,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,median_ret_pts,ALL,1.8559999999997672,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,mean_ret_atr,ALL,0.003559145003432296,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,median_ret_atr,ALL,0.015139557371793117,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,mfe_p25,ALL,5.692499999999882,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,mfe_p50,ALL,19.724499999999807,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,mfe_p75,ALL,48.60500000000002,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,mae_p25,ALL,4.7849999999994,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,mae_p50,ALL,19.40599999999995,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,mae_p75,ALL,51.66274999999973,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,ALL,0.5333583208395802,2668,4.922509225092251,True,11.0,2668.0
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2016,0.5232558139534884,258,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2017,0.53125,256,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2018,0.53125,256,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2019,0.5408560311284046,257,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2020,0.5758754863813229,257,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2021,0.5252918287937743,257,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2022,0.5116279069767442,258,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2023,0.53125,256,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2024,0.5136186770428015,257,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2025,0.5411764705882353,255,,,,
A_unconditional,0945_1000,unconditional,ALL,30m,up_fraction,2026,0.5544554455445545,101,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,mean_ret_pts,ALL,1.7591795352323913,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,median_ret_pts,ALL,2.406999999999698,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,mean_ret_atr,ALL,0.005063166126582828,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,median_ret_atr,ALL,0.020336933195553256,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,mfe_p25,ALL,8.550999999999476,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,mfe_p50,ALL,26.81550000000152,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,mfe_p75,ALL,62.5324999999998,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,mae_p25,ALL,7.3074999999996635,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,mae_p50,ALL,25.5,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,mae_p75,ALL,65.20299999999952,2668,4.922509225092251,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,ALL,0.532983508245877,2668,4.922509225092251,True,10.0,2668.0
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2016,0.5310077519379846,258,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2017,0.546875,256,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2018,0.51953125,256,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2019,0.5525291828793775,257,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2020,0.5603112840466926,257,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2021,0.5330739299610895,257,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2022,0.4806201550387597,258,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2023,0.51171875,256,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2024,0.5525291828793775,257,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2025,0.5372549019607843,255,,,,
A_unconditional,0945_1000,unconditional,ALL,60m,up_fraction,2026,0.5445544554455446,101,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,mean_ret_pts,ALL,0.07860801198053231,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,median_ret_pts,ALL,1.0970000000015716,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,mean_ret_atr,ALL,-0.00128735914133146,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,median_ret_atr,ALL,0.009467277525790433,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,mfe_p25,ALL,2.900499999999738,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,mfe_p50,ALL,12.729999999999563,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,mfe_p75,ALL,33.0,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,mae_p25,ALL,2.400500000000193,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,mae_p50,ALL,13.208999999999833,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,mae_p75,ALL,35.92599999999857,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,ALL,0.5241482590789966,2671,4.928044280442805,True,10.0,2671.0
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2016,0.5038759689922481,258,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2017,0.5330739299610895,257,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2018,0.54296875,256,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2019,0.5019455252918288,257,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2020,0.5503875968992248,258,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2021,0.5291828793774319,257,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2022,0.5,258,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2023,0.51171875,256,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2024,0.5486381322957199,257,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2025,0.51953125,256,,,,
A_unconditional,1000_1015,unconditional,ALL,15m,up_fraction,2026,0.5247524752475248,101,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,mean_ret_pts,ALL,0.14753201048296075,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,median_ret_pts,ALL,2.100000000000364,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,mean_ret_atr,ALL,0.00030553535560656043,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,median_ret_atr,ALL,0.018275950448524855,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,mfe_p25,ALL,5.080000000000382,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,mfe_p50,ALL,17.641999999999825,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,mfe_p75,ALL,44.01299999999992,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,mae_p25,ALL,4.399499999999989,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,mae_p50,ALL,18.0,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,mae_p75,ALL,46.384000000000924,2671,4.928044280442805,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,ALL,0.5376263571695994,2671,4.928044280442805,True,11.0,2671.0
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2016,0.5193798449612403,258,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2017,0.5291828793774319,257,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2018,0.57421875,256,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2019,0.5719844357976653,257,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2020,0.5310077519379846,258,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2021,0.5175097276264592,257,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2022,0.5077519379844961,258,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2023,0.5078125,256,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2024,0.5369649805447471,257,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2025,0.57421875,256,,,,
A_unconditional,1000_1015,unconditional,ALL,30m,up_fraction,2026,0.5544554455445545,101,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,mean_ret_pts,ALL,-0.8769363295880244,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,median_ret_pts,ALL,2.6945000000005166,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,mean_ret_atr,ALL,-0.005193884877028469,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,median_ret_atr,ALL,0.02131741831144527,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,mfe_p25,ALL,7.41225000000054,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,mfe_p50,ALL,23.800500000000284,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,mfe_p75,ALL,57.5359999999996,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,mae_p25,ALL,7.109249999999065,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,mae_p50,ALL,23.43499999999858,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,mae_p75,ALL,59.98075000000017,2670,4.92619926199262,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,ALL,0.5385767790262173,2670,4.92619926199262,True,8.0,2670.0
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2016,0.49224806201550386,258,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2017,0.5703125,256,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2018,0.51953125,256,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2019,0.5797665369649806,257,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2020,0.5542635658914729,258,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2021,0.5408560311284046,257,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2022,0.5,258,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2023,0.5,256,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2024,0.5486381322957199,257,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2025,0.5625,256,,,,
A_unconditional,1000_1015,unconditional,ALL,60m,up_fraction,2026,0.5841584158415841,101,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,mean_ret_pts,ALL,0.6480385623362117,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,median_ret_pts,ALL,1.819999999999709,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,mean_ret_atr,ALL,0.004644291241005954,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,median_ret_atr,ALL,0.014582248344631139,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,mfe_p25,ALL,3.6010000000005675,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,mfe_p50,ALL,12.80999999999949,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,mfe_p75,ALL,31.709499999999935,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,mae_p25,ALL,1.7989999999999782,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,mae_p50,ALL,10.80999999999949,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,mae_p75,ALL,31.205499999999574,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,ALL,0.5492324971920629,2671,4.928044280442805,True,11.0,2671.0
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2016,0.5697674418604651,258,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2017,0.5525291828793775,257,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2018,0.5390625,256,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2019,0.5914396887159533,257,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2020,0.562015503875969,258,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2021,0.5408560311284046,257,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2022,0.5077519379844961,258,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2023,0.55078125,256,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2024,0.5525291828793775,257,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2025,0.53125,256,,,,
A_unconditional,1015_1030,unconditional,ALL,15m,up_fraction,2026,0.5346534653465347,101,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,mean_ret_pts,ALL,0.7714440284537659,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,median_ret_pts,ALL,1.9059999999990396,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,mean_ret_atr,ALL,0.004610691804448229,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,median_ret_atr,ALL,0.016079275911622413,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,mfe_p25,ALL,5.75,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,mfe_p50,ALL,17.459999999999127,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,mfe_p75,ALL,41.060999999999694,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,mae_p25,ALL,3.9340000000001965,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,mae_p50,ALL,15.089999999999236,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,mae_p75,ALL,40.970000000000255,2671,4.928044280442805,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,ALL,0.5443654062149008,2671,4.928044280442805,True,11.0,2671.0
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2016,0.5697674418604651,258,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2017,0.5525291828793775,257,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2018,0.53125,256,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2019,0.5914396887159533,257,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2020,0.5271317829457365,258,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2021,0.5447470817120622,257,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2022,0.5310077519379846,258,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2023,0.515625,256,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2024,0.556420233463035,257,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2025,0.53125,256,,,,
A_unconditional,1015_1030,unconditional,ALL,30m,up_fraction,2026,0.5247524752475248,101,,,,
A_unconditional,1015_1030,unconditional,ALL,60m,mean_ret_pts,ALL,0.5180244269071619,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,median_ret_pts,ALL,3.720000000001164,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,mean_ret_atr,ALL,0.004565166370587634,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,median_ret_atr,ALL,0.030193910663425902,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,mfe_p25,ALL,8.300999999999476,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,mfe_p50,ALL,23.40100000000166,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,mfe_p75,ALL,53.434000000001106,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,mae_p25,ALL,6.036999999999352,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,mae_p50,ALL,21.840000000000146,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,mae_p75,ALL,55.177999999999884,2661,4.909594095940959,,,
A_unconditional,1015_1030,unconditional,ALL,60m,up_fraction,ALL,0.552423900789177,2661,4.909594095940959,True,11.0,2661.0
A_unconditional,1015_1030,unconditional,ALL,60m,up_fraction,2016,0.5019455252918288,257,,,,
A_unconditional,1015_1030,unconditional,ALL,60m,up_fraction,2017,0.58203125,256,,,,
A_unconditional,1015_1030,unconditional,ALL,60m,up_fraction,2018,0.546875,256,,,,
A_unconditional,1015_1030,unconditional,ALL,60m,up_fraction,2019,0.6015625,256,,,,
A_unconditional,1015_1030,unconditional,ALL,60m,up_fraction,2020,0.5719844357976653,257,,,,
A_unconditional,1015_1030,unconditional,ALL,60m,up_fraction,2021,0.55078125,256,,,,
