scope,feature,stamp,label,bin,is_hit,is_n,oos_hit,oos_n,monotone
single,gap_atr,1000,L1_next30m_dir,Q1,0.5181058495821727,359,0.5659340659340659,182,False
single,gap_atr,1000,L1_next30m_dir,Q2,0.5139664804469274,358,0.47337278106508873,169,False
single,gap_atr,1000,L1_next30m_dir,Q3,0.5279329608938548,358,0.5142857142857142,175,False
single,gap_atr,1000,L1_next30m_dir,Q4,0.5195530726256983,358,0.5297619047619048,168,False
single,gap_atr,1000,L1_next30m_dir,Q5,0.5251396648044693,358,0.5642458100558659,179,False
single,gap_atr,1000,L2_next60m_dir,Q1,0.5013927576601671,359,0.5604395604395604,182,False
single,gap_atr,1000,L2_next60m_dir,Q2,0.5642458100558659,358,0.5088757396449705,169,False
single,gap_atr,1000,L2_next60m_dir,Q3,0.5307262569832403,358,0.56,175,False
single,gap_atr,1000,L2_next60m_dir,Q4,0.5418994413407822,358,0.48214285714285715,168,False
single,gap_atr,1000,L2_next60m_dir,Q5,0.5195530726256983,358,0.4748603351955307,179,False
single,gap_atr,1000,L3_race_atr,Q1,0.48132780082987553,241,0.5726495726495726,117,False
single,gap_atr,1000,L3_race_atr,Q2,0.45320197044334976,203,0.5056179775280899,89,False
single,gap_atr,1000,L3_race_atr,Q3,0.5,166,0.5157894736842106,95,False
single,gap_atr,1000,L3_race_atr,Q4,0.47023809523809523,168,0.4838709677419355,93,False
single,gap_atr,1000,L3_race_atr,Q5,0.4449760765550239,209,0.42574257425742573,101,False
single,gap_atr,1000,L4_revert_vwap,Q1,,0,,0,False
single,gap_atr,1000,L4_revert_vwap,Q2,,0,,0,False
single,gap_atr,1000,L4_revert_vwap,Q3,,0,,0,False
single,gap_atr,1000,L4_revert_vwap,Q4,,0,,0,False
single,gap_atr,1000,L4_revert_vwap,Q5,,0,,0,False
single,gap_atr,1000,L5_or30_cont,Q1,,0,,0,False
single,gap_atr,1000,L5_or30_cont,Q2,,0,,0,False
single,gap_atr,1000,L5_or30_cont,Q3,,0,,0,False
single,gap_atr,1000,L5_or30_cont,Q4,,0,,0,False
single,gap_atr,1000,L5_or30_cont,Q5,,0,,0,False
single,gap_atr,1030,L1_next30m_dir,Q1,0.4986072423398329,359,0.5604395604395604,182,False
single,gap_atr,1030,L1_next30m_dir,Q2,0.4972067039106145,358,0.5739644970414202,169,False
single,gap_atr,1030,L1_next30m_dir,Q3,0.5223463687150838,358,0.5485714285714286,175,False
single,gap_atr,1030,L1_next30m_dir,Q4,0.5558659217877095,358,0.49404761904761907,168,False
single,gap_atr,1030,L1_next30m_dir,Q5,0.5111731843575419,358,0.4581005586592179,179,False
single,gap_atr,1030,L2_next60m_dir,Q1,0.5111731843575419,358,0.5414364640883977,181,False
single,gap_atr,1030,L2_next60m_dir,Q2,0.5140449438202247,356,0.49404761904761907,168,False
single,gap_atr,1030,L2_next60m_dir,Q3,0.5446927374301676,358,0.5428571428571428,175,False
single,gap_atr,1030,L2_next60m_dir,Q4,0.5646067415730337,356,0.5238095238095238,168,False
single,gap_atr,1030,L2_next60m_dir,Q5,0.547486033519553,358,0.5363128491620112,179,False
single,gap_atr,1030,L3_race_atr,Q1,0.4909090909090909,220,0.494949494949495,99,False
single,gap_atr,1030,L3_race_atr,Q2,0.41361256544502617,191,0.5128205128205128,78,False
single,gap_atr,1030,L3_race_atr,Q3,0.4716981132075472,159,0.5189873417721519,79,False
single,gap_atr,1030,L3_race_atr,Q4,0.4397163120567376,141,0.43529411764705883,85,False
single,gap_atr,1030,L3_race_atr,Q5,0.42777777777777776,180,0.3707865168539326,89,False
single,gap_atr,1030,L4_revert_vwap,Q1,0.0,1,,0,True
single,gap_atr,1030,L4_revert_vwap,Q2,0.0,1,,0,True
single,gap_atr,1030,L4_revert_vwap,Q3,,0,,0,True
single,gap_atr,1030,L4_revert_vwap,Q4,,0,,0,True
single,gap_atr,1030,L4_revert_vwap,Q5,0.0,1,,0,True
single,gap_atr,1030,L5_or30_cont,Q1,0.723404255319149,94,0.7560975609756098,41,True
single,gap_atr,1030,L5_or30_cont,Q2,0.7230769230769231,65,0.76,25,True
single,gap_atr,1030,L5_or30_cont,Q3,0.7068965517241379,58,0.75,36,True
single,gap_atr,1030,L5_or30_cont,Q4,0.6964285714285714,56,0.8148148148148148,27,True
single,gap_atr,1030,L5_or30_cont,Q5,0.6888888888888889,90,0.7586206896551724,29,True
single,on_range_pctile,1000,L1_next30m_dir,Q1,0.5025773195876289,388,0.5371428571428571,175,False
single,on_range_pctile,1000,L1_next30m_dir,Q2,0.5384615384615384,338,0.5782312925170068,147,False
single,on_range_pctile,1000,L1_next30m_dir,Q3,0.5163043478260869,368,0.526595744680851,188,False
single,on_range_pctile,1000,L1_next30m_dir,Q4,0.5100864553314121,347,0.5217391304347826,184,False
single,on_range_pctile,1000,L1_next30m_dir,Q5,0.5391304347826087,345,0.4972067039106145,179,False
single,on_range_pctile,1000,L2_next60m_dir,Q1,0.5618556701030928,388,0.52,175,False
single,on_range_pctile,1000,L2_next60m_dir,Q2,0.514792899408284,338,0.5374149659863946,147,False
single,on_range_pctile,1000,L2_next60m_dir,Q3,0.5190217391304348,368,0.5425531914893617,188,False
single,on_range_pctile,1000,L2_next60m_dir,Q4,0.521613832853026,347,0.5163043478260869,184,False
single,on_range_pctile,1000,L2_next60m_dir,Q5,0.5420289855072464,345,0.4748603351955307,179,False
single,on_range_pctile,1000,L3_race_atr,Q1,0.4782608695652174,184,0.5,82,False
single,on_range_pctile,1000,L3_race_atr,Q2,0.4715909090909091,176,0.48,75,False
single,on_range_pctile,1000,L3_race_atr,Q3,0.45604395604395603,182,0.5578947368421052,95,False
single,on_range_pctile,1000,L3_race_atr,Q4,0.4166666666666667,204,0.5217391304347826,115,False
single,on_range_pctile,1000,L3_race_atr,Q5,0.5168067226890757,238,0.4609375,128,False
single,on_range_pctile,1000,L4_revert_vwap,Q1,,0,,0,False
single,on_range_pctile,1000,L4_revert_vwap,Q2,,0,,0,False
single,on_range_pctile,1000,L4_revert_vwap,Q3,,0,,0,False
single,on_range_pctile,1000,L4_revert_vwap,Q4,,0,,0,False
single,on_range_pctile,1000,L4_revert_vwap,Q5,,0,,0,False
single,on_range_pctile,1000,L5_or30_cont,Q1,,0,,0,False
single,on_range_pctile,1000,L5_or30_cont,Q2,,0,,0,False
single,on_range_pctile,1000,L5_or30_cont,Q3,,0,,0,False
single,on_range_pctile,1000,L5_or30_cont,Q4,,0,,0,False
single,on_range_pctile,1000,L5_or30_cont,Q5,,0,,0,False
single,on_range_pctile,1030,L1_next30m_dir,Q1,0.5644329896907216,388,0.49714285714285716,175,False
single,on_range_pctile,1030,L1_next30m_dir,Q2,0.5059171597633136,338,0.5306122448979592,147,False
single,on_range_pctile,1030,L1_next30m_dir,Q3,0.49184782608695654,368,0.574468085106383,188,False
single,on_range_pctile,1030,L1_next30m_dir,Q4,0.5072046109510087,347,0.5271739130434783,184,False
single,on_range_pctile,1030,L1_next30m_dir,Q5,0.5101449275362319,345,0.5027932960893855,179,False
single,on_range_pctile,1030,L2_next60m_dir,Q1,0.5958549222797928,386,0.4885057471264368,174,False
single,on_range_pctile,1030,L2_next60m_dir,Q2,0.49554896142433236,337,0.4897959183673469,147,False
single,on_range_pctile,1030,L2_next60m_dir,Q3,0.5273224043715847,366,0.5585106382978723,188,False
single,on_range_pctile,1030,L2_next60m_dir,Q4,0.5187319884726225,347,0.6010928961748634,183,False
single,on_range_pctile,1030,L2_next60m_dir,Q5,0.5362318840579711,345,0.49162011173184356,179,False
single,on_range_pctile,1030,L3_race_atr,Q1,0.49122807017543857,171,0.40298507462686567,67,False
single,on_range_pctile,1030,L3_race_atr,Q2,0.4675324675324675,154,0.4666666666666667,60,False
single,on_range_pctile,1030,L3_race_atr,Q3,0.42168674698795183,166,0.5444444444444444,90,False
single,on_range_pctile,1030,L3_race_atr,Q4,0.39267015706806285,191,0.48514851485148514,101,False
single,on_range_pctile,1030,L3_race_atr,Q5,0.47572815533980584,206,0.41964285714285715,112,False
single,on_range_pctile,1030,L4_revert_vwap,Q1,,0,,0,False
single,on_range_pctile,1030,L4_revert_vwap,Q2,,0,,0,False
single,on_range_pctile,1030,L4_revert_vwap,Q3,,0,,0,False
single,on_range_pctile,1030,L4_revert_vwap,Q4,,0,,0,False
single,on_range_pctile,1030,L4_revert_vwap,Q5,0.0,3,,0,False
single,on_range_pctile,1030,L5_or30_cont,Q1,0.671875,64,0.8333333333333334,24,False
single,on_range_pctile,1030,L5_or30_cont,Q2,0.6779661016949152,59,0.9523809523809523,21,False
single,on_range_pctile,1030,L5_or30_cont,Q3,0.746031746031746,63,0.6,30,False
single,on_range_pctile,1030,L5_or30_cont,Q4,0.75,80,0.75,36,False
single,on_range_pctile,1030,L5_or30_cont,Q5,0.6907216494845361,97,0.7659574468085106,47,False
single,pm_range_pctile,1000,L1_next30m_dir,Q1,0.5287671232876713,365,0.5253164556962026,158,False
single,pm_range_pctile,1000,L1_next30m_dir,Q2,0.5223463687150838,358,0.5604395604395604,182,False
single,pm_range_pctile,1000,L1_next30m_dir,Q3,0.48257372654155495,373,0.5297297297297298,185,False
single,pm_range_pctile,1000,L1_next30m_dir,Q4,0.5267605633802817,355,0.48863636363636365,176,False
single,pm_range_pctile,1000,L1_next30m_dir,Q5,0.5462686567164179,335,0.5465116279069767,172,False
single,pm_range_pctile,1000,L2_next60m_dir,Q1,0.536986301369863,365,0.5126582278481012,158,False
single,pm_range_pctile,1000,L2_next60m_dir,Q2,0.5335195530726257,358,0.5274725274725275,182,False
single,pm_range_pctile,1000,L2_next60m_dir,Q3,0.5040214477211796,373,0.5243243243243243,185,False
single,pm_range_pctile,1000,L2_next60m_dir,Q4,0.543661971830986,355,0.48295454545454547,176,False
single,pm_range_pctile,1000,L2_next60m_dir,Q5,0.5462686567164179,335,0.5406976744186046,172,False
single,pm_range_pctile,1000,L3_race_atr,Q1,0.43636363636363634,165,0.5625,64,False
single,pm_range_pctile,1000,L3_race_atr,Q2,0.47305389221556887,167,0.48484848484848486,99,False
single,pm_range_pctile,1000,L3_race_atr,Q3,0.45454545454545453,198,0.48623853211009177,109,False
single,pm_range_pctile,1000,L3_race_atr,Q4,0.5023696682464455,211,0.4716981132075472,106,False
single,pm_range_pctile,1000,L3_race_atr,Q5,0.4732510288065844,243,0.5299145299145299,117,False
single,pm_range_pctile,1000,L4_revert_vwap,Q1,,0,,0,False
single,pm_range_pctile,1000,L4_revert_vwap,Q2,,0,,0,False
single,pm_range_pctile,1000,L4_revert_vwap,Q3,,0,,0,False
single,pm_range_pctile,1000,L4_revert_vwap,Q4,,0,,0,False
single,pm_range_pctile,1000,L4_revert_vwap,Q5,,0,,0,False
single,pm_range_pctile,1000,L5_or30_cont,Q1,,0,,0,False
single,pm_range_pctile,1000,L5_or30_cont,Q2,,0,,0,False
single,pm_range_pctile,1000,L5_or30_cont,Q3,,0,,0,False
single,pm_range_pctile,1000,L5_or30_cont,Q4,,0,,0,False
single,pm_range_pctile,1000,L5_or30_cont,Q5,,0,,0,False
single,pm_range_pctile,1030,L1_next30m_dir,Q1,0.5178082191780822,365,0.5443037974683544,158,False
single,pm_range_pctile,1030,L1_next30m_dir,Q2,0.5307262569832403,358,0.4835164835164835,182,False
single,pm_range_pctile,1030,L1_next30m_dir,Q3,0.5093833780160858,373,0.5405405405405406,185,False
single,pm_range_pctile,1030,L1_next30m_dir,Q4,0.5464788732394367,355,0.5170454545454546,176,False
single,pm_range_pctile,1030,L1_next30m_dir,Q5,0.47761194029850745,335,0.5523255813953488,172,False
single,pm_range_pctile,1030,L2_next60m_dir,Q1,0.5426997245179064,363,0.5222929936305732,157,False
single,pm_range_pctile,1030,L2_next60m_dir,Q2,0.5393258426966292,356,0.5054945054945055,182,False
single,pm_range_pctile,1030,L2_next60m_dir,Q3,0.5268817204301075,372,0.5351351351351351,185,False
single,pm_range_pctile,1030,L2_next60m_dir,Q4,0.5605633802816902,355,0.5170454545454546,176,False
single,pm_range_pctile,1030,L2_next60m_dir,Q5,0.5104477611940299,335,0.5614035087719298,171,False
single,pm_range_pctile,1030,L3_race_atr,Q1,0.41025641025641024,156,0.4791666666666667,48,False
single,pm_range_pctile,1030,L3_race_atr,Q2,0.4868421052631579,152,0.5056179775280899,89,False
single,pm_range_pctile,1030,L3_race_atr,Q3,0.4606741573033708,178,0.40229885057471265,87,False
single,pm_range_pctile,1030,L3_race_atr,Q4,0.4692737430167598,179,0.43157894736842106,95,False
single,pm_range_pctile,1030,L3_race_atr,Q5,0.4260089686098655,223,0.5045045045045045,111,False
single,pm_range_pctile,1030,L4_revert_vwap,Q1,,0,,0,False
single,pm_range_pctile,1030,L4_revert_vwap,Q2,,0,,0,False
single,pm_range_pctile,1030,L4_revert_vwap,Q3,0.0,1,,0,False
single,pm_range_pctile,1030,L4_revert_vwap,Q4,,0,,0,False
single,pm_range_pctile,1030,L4_revert_vwap,Q5,0.0,2,,0,False
single,pm_range_pctile,1030,L5_or30_cont,Q1,0.6607142857142857,56,0.8235294117647058,17,False
single,pm_range_pctile,1030,L5_or30_cont,Q2,0.7301587301587301,63,0.8064516129032258,31,False
single,pm_range_pctile,1030,L5_or30_cont,Q3,0.7580645161290323,62,0.8,35,False
single,pm_range_pctile,1030,L5_or30_cont,Q4,0.6875,80,0.6764705882352942,34,False
single,pm_range_pctile,1030,L5_or30_cont,Q5,0.7058823529411765,102,0.7560975609756098,41,False
single,first_5m_ret_atr,1000,L1_next30m_dir,Q1,0.48467966573816157,359,0.5027322404371585,183,False
single,first_5m_ret_atr,1000,L1_next30m_dir,Q2,0.553072625698324,358,0.5416666666666666,168,False
single,first_5m_ret_atr,1000,L1_next30m_dir,Q3,0.5,358,0.5365853658536586,164,False
single,first_5m_ret_atr,1000,L1_next30m_dir,Q4,0.5391061452513967,358,0.4725274725274725,182,False
single,first_5m_ret_atr,1000,L1_next30m_dir,Q5,0.5279329608938548,358,0.6022727272727273,176,False
single,first_5m_ret_atr,1000,L2_next60m_dir,Q1,0.5153203342618384,359,0.453551912568306,183,False
single,first_5m_ret_atr,1000,L2_next60m_dir,Q2,0.5502793296089385,358,0.5535714285714286,168,False
single,first_5m_ret_atr,1000,L2_next60m_dir,Q3,0.505586592178771,358,0.5304878048780488,164,False
single,first_5m_ret_atr,1000,L2_next60m_dir,Q4,0.5418994413407822,358,0.46153846153846156,182,False
single,first_5m_ret_atr,1000,L2_next60m_dir,Q5,0.5446927374301676,358,0.5965909090909091,176,False
single,first_5m_ret_atr,1000,L3_race_atr,Q1,0.42731277533039647,227,0.39669421487603307,121,False
single,first_5m_ret_atr,1000,L3_race_atr,Q2,0.4810810810810811,185,0.5670103092783505,97,False
single,first_5m_ret_atr,1000,L3_race_atr,Q3,0.4915254237288136,177,0.49382716049382713,81,False
single,first_5m_ret_atr,1000,L3_race_atr,Q4,0.4508670520231214,173,0.4838709677419355,93,False
single,first_5m_ret_atr,1000,L3_race_atr,Q5,0.49777777777777776,225,0.5922330097087378,103,False
single,first_5m_ret_atr,1000,L4_revert_vwap,Q1,,0,,0,False
single,first_5m_ret_atr,1000,L4_revert_vwap,Q2,,0,,0,False
single,first_5m_ret_atr,1000,L4_revert_vwap,Q3,,0,,0,False
single,first_5m_ret_atr,1000,L4_revert_vwap,Q4,,0,,0,False
single,first_5m_ret_atr,1000,L4_revert_vwap,Q5,,0,,0,False
single,first_5m_ret_atr,1000,L5_or30_cont,Q1,,0,,0,False
single,first_5m_ret_atr,1000,L5_or30_cont,Q2,,0,,0,False
single,first_5m_ret_atr,1000,L5_or30_cont,Q3,,0,,0,False
single,first_5m_ret_atr,1000,L5_or30_cont,Q4,,0,,0,False
single,first_5m_ret_atr,1000,L5_or30_cont,Q5,,0,,0,False
single,first_5m_ret_atr,1030,L1_next30m_dir,Q1,0.47075208913649025,359,0.453551912568306,183,False
single,first_5m_ret_atr,1030,L1_next30m_dir,Q2,0.553072625698324,358,0.5238095238095238,168,False
single,first_5m_ret_atr,1030,L1_next30m_dir,Q3,0.5167597765363129,358,0.5792682926829268,164,False
single,first_5m_ret_atr,1030,L1_next30m_dir,Q4,0.5223463687150838,358,0.5384615384615384,182,False
single,first_5m_ret_atr,1030,L1_next30m_dir,Q5,0.5223463687150838,358,0.5454545454545454,176,False
single,first_5m_ret_atr,1030,L2_next60m_dir,Q1,0.4943820224719101,356,0.4175824175824176,182,False
single,first_5m_ret_atr,1030,L2_next60m_dir,Q2,0.5279329608938548,358,0.5892857142857143,168,False
single,first_5m_ret_atr,1030,L2_next60m_dir,Q3,0.5558659217877095,358,0.5182926829268293,164,False
single,first_5m_ret_atr,1030,L2_next60m_dir,Q4,0.547752808988764,356,0.56353591160221,181,False
single,first_5m_ret_atr,1030,L2_next60m_dir,Q5,0.5558659217877095,358,0.5568181818181818,176,False
single,first_5m_ret_atr,1030,L3_race_atr,Q1,0.4079601990049751,201,0.3888888888888889,108,False
single,first_5m_ret_atr,1030,L3_race_atr,Q2,0.4393063583815029,173,0.5131578947368421,76,False
single,first_5m_ret_atr,1030,L3_race_atr,Q3,0.49333333333333335,150,0.44594594594594594,74,False
single,first_5m_ret_atr,1030,L3_race_atr,Q4,0.4268292682926829,164,0.43902439024390244,82,False
single,first_5m_ret_atr,1030,L3_race_atr,Q5,0.4876847290640394,203,0.5555555555555556,90,False
single,first_5m_ret_atr,1030,L4_revert_vwap,Q1,0.0,2,,0,False
single,first_5m_ret_atr,1030,L4_revert_vwap,Q2,,0,,0,False
single,first_5m_ret_atr,1030,L4_revert_vwap,Q3,,0,,0,False
single,first_5m_ret_atr,1030,L4_revert_vwap,Q4,,0,,0,False
single,first_5m_ret_atr,1030,L4_revert_vwap,Q5,0.0,1,,0,False
single,first_5m_ret_atr,1030,L5_or30_cont,Q1,0.7244897959183674,98,0.8837209302325582,43,False
single,first_5m_ret_atr,1030,L5_or30_cont,Q2,0.75,64,0.7692307692307693,26,False
single,first_5m_ret_atr,1030,L5_or30_cont,Q3,0.6065573770491803,61,0.7586206896551724,29,False
single,first_5m_ret_atr,1030,L5_or30_cont,Q4,0.6714285714285714,70,0.6896551724137931,29,False
single,first_5m_ret_atr,1030,L5_or30_cont,Q5,0.7714285714285715,70,0.6774193548387096,31,False
single,first_15m_ret_atr,1000,L1_next30m_dir,Q1,0.4986072423398329,359,0.5217391304347826,184,False
single,first_15m_ret_atr,1000,L1_next30m_dir,Q2,0.5083798882681564,358,0.5586206896551724,145,False
single,first_15m_ret_atr,1000,L1_next30m_dir,Q3,0.5391061452513967,358,0.5024390243902439,205,False
single,first_15m_ret_atr,1000,L1_next30m_dir,Q4,0.5083798882681564,358,0.5,186,False
single,first_15m_ret_atr,1000,L1_next30m_dir,Q5,0.5502793296089385,358,0.5882352941176471,153,False
single,first_15m_ret_atr,1000,L2_next60m_dir,Q1,0.4986072423398329,359,0.5054347826086957,184,False
single,first_15m_ret_atr,1000,L2_next60m_dir,Q2,0.5502793296089385,358,0.4827586206896552,145,False
single,first_15m_ret_atr,1000,L2_next60m_dir,Q3,0.5307262569832403,358,0.526829268292683,205,False
single,first_15m_ret_atr,1000,L2_next60m_dir,Q4,0.5363128491620112,358,0.5053763440860215,186,False
single,first_15m_ret_atr,1000,L2_next60m_dir,Q5,0.5418994413407822,358,0.5686274509803921,153,False
single,first_15m_ret_atr,1000,L3_race_atr,Q1,0.4388185654008439,237,0.4322033898305085,118,False
single,first_15m_ret_atr,1000,L3_race_atr,Q2,0.4689265536723164,177,0.589041095890411,73,False
single,first_15m_ret_atr,1000,L3_race_atr,Q3,0.4720496894409938,161,0.46788990825688076,109,False
single,first_15m_ret_atr,1000,L3_race_atr,Q4,0.453125,192,0.5229357798165137,109,False
single,first_15m_ret_atr,1000,L3_race_atr,Q5,0.5136363636363637,220,0.5465116279069767,86,False
single,first_15m_ret_atr,1000,L4_revert_vwap,Q1,,0,,0,False
single,first_15m_ret_atr,1000,L4_revert_vwap,Q2,,0,,0,False
single,first_15m_ret_atr,1000,L4_revert_vwap,Q3,,0,,0,False
single,first_15m_ret_atr,1000,L4_revert_vwap,Q4,,0,,0,False
single,first_15m_ret_atr,1000,L4_revert_vwap,Q5,,0,,0,False
single,first_15m_ret_atr,1000,L5_or30_cont,Q1,,0,,0,False
single,first_15m_ret_atr,1000,L5_or30_cont,Q2,,0,,0,False
single,first_15m_ret_atr,1000,L5_or30_cont,Q3,,0,,0,False
single,first_15m_ret_atr,1000,L5_or30_cont,Q4,,0,,0,False
single,first_15m_ret_atr,1000,L5_or30_cont,Q5,,0,,0,False
single,first_15m_ret_atr,1030,L1_next30m_dir,Q1,0.45403899721448465,359,0.45108695652173914,184,False
single,first_15m_ret_atr,1030,L1_next30m_dir,Q2,0.5726256983240223,358,0.5310344827586206,145,False
single,first_15m_ret_atr,1030,L1_next30m_dir,Q3,0.5307262569832403,358,0.5560975609756098,205,False
single,first_15m_ret_atr,1030,L1_next30m_dir,Q4,0.4972067039106145,358,0.5860215053763441,186,False
single,first_15m_ret_atr,1030,L1_next30m_dir,Q5,0.5307262569832403,358,0.5032679738562091,153,False
single,first_15m_ret_atr,1030,L2_next60m_dir,Q1,0.49157303370786515,356,0.45901639344262296,183,False
single,first_15m_ret_atr,1030,L2_next60m_dir,Q2,0.505586592178771,358,0.5586206896551724,145,False
single,first_15m_ret_atr,1030,L2_next60m_dir,Q3,0.5674157303370787,356,0.5196078431372549,204,False
single,first_15m_ret_atr,1030,L2_next60m_dir,Q4,0.5642458100558659,358,0.5645161290322581,186,False
single,first_15m_ret_atr,1030,L2_next60m_dir,Q5,0.553072625698324,358,0.5490196078431373,153,False
single,first_15m_ret_atr,1030,L3_race_atr,Q1,0.39903846153846156,208,0.4215686274509804,102,False
single,first_15m_ret_atr,1030,L3_race_atr,Q2,0.47904191616766467,167,0.5555555555555556,63,False
single,first_15m_ret_atr,1030,L3_race_atr,Q3,0.42857142857142855,147,0.4020618556701031,97,False
single,first_15m_ret_atr,1030,L3_race_atr,Q4,0.4437869822485207,169,0.4659090909090909,88,False
single,first_15m_ret_atr,1030,L3_race_atr,Q5,0.5,200,0.525,80,False
single,first_15m_ret_atr,1030,L4_revert_vwap,Q1,0.0,1,,0,True
single,first_15m_ret_atr,1030,L4_revert_vwap,Q2,0.0,1,,0,True
single,first_15m_ret_atr,1030,L4_revert_vwap,Q3,,0,,0,True
single,first_15m_ret_atr,1030,L4_revert_vwap,Q4,0.0,1,,0,True
single,first_15m_ret_atr,1030,L4_revert_vwap,Q5,,0,,0,True
single,first_15m_ret_atr,1030,L5_or30_cont,Q1,0.7340425531914894,94,0.9090909090909091,33,False
single,first_15m_ret_atr,1030,L5_or30_cont,Q2,0.6621621621621622,74,0.7619047619047619,21,False
single,first_15m_ret_atr,1030,L5_or30_cont,Q3,0.5925925925925926,54,0.717948717948718,39,False
single,first_15m_ret_atr,1030,L5_or30_cont,Q4,0.7058823529411765,68,0.6388888888888888,36,False
single,first_15m_ret_atr,1030,L5_or30_cont,Q5,0.8082191780821918,73,0.8275862068965517,29,False
single,first_30m_ret_atr,1000,L1_next30m_dir,Q1,0.5125348189415042,359,0.4973821989528796,191,False
single,first_30m_ret_atr,1000,L1_next30m_dir,Q2,0.5391061452513967,358,0.5,136,False
single,first_30m_ret_atr,1000,L1_next30m_dir,Q3,0.48324022346368717,358,0.5497382198952879,191,False
single,first_30m_ret_atr,1000,L1_next30m_dir,Q4,0.5083798882681564,358,0.49,200,False
single,first_30m_ret_atr,1000,L1_next30m_dir,Q5,0.5614525139664804,358,0.6258064516129033,155,False
single,first_30m_ret_atr,1000,L2_next60m_dir,Q1,0.5431754874651811,359,0.47643979057591623,191,False
single,first_30m_ret_atr,1000,L2_next60m_dir,Q2,0.5335195530726257,358,0.49264705882352944,136,False
single,first_30m_ret_atr,1000,L2_next60m_dir,Q3,0.505586592178771,358,0.5287958115183246,191,False
single,first_30m_ret_atr,1000,L2_next60m_dir,Q4,0.505586592178771,358,0.53,200,False
single,first_30m_ret_atr,1000,L2_next60m_dir,Q5,0.5698324022346368,358,0.5612903225806452,155,False
single,first_30m_ret_atr,1000,L3_race_atr,Q1,0.47560975609756095,246,0.40476190476190477,126,False
single,first_30m_ret_atr,1000,L3_race_atr,Q2,0.42702702702702705,185,0.5352112676056338,71,False
single,first_30m_ret_atr,1000,L3_race_atr,Q3,0.4166666666666667,168,0.5567010309278351,97,False
single,first_30m_ret_atr,1000,L3_race_atr,Q4,0.4588235294117647,170,0.5,108,False
single,first_30m_ret_atr,1000,L3_race_atr,Q5,0.5458715596330275,218,0.5591397849462365,93,False
single,first_30m_ret_atr,1000,L4_revert_vwap,Q1,,0,,0,False
single,first_30m_ret_atr,1000,L4_revert_vwap,Q2,,0,,0,False
single,first_30m_ret_atr,1000,L4_revert_vwap,Q3,,0,,0,False
single,first_30m_ret_atr,1000,L4_revert_vwap,Q4,,0,,0,False
single,first_30m_ret_atr,1000,L4_revert_vwap,Q5,,0,,0,False
single,first_30m_ret_atr,1000,L5_or30_cont,Q1,,0,,0,False
single,first_30m_ret_atr,1000,L5_or30_cont,Q2,,0,,0,False
single,first_30m_ret_atr,1000,L5_or30_cont,Q3,,0,,0,False
single,first_30m_ret_atr,1000,L5_or30_cont,Q4,,0,,0,False
single,first_30m_ret_atr,1000,L5_or30_cont,Q5,,0,,0,False
single,first_30m_ret_atr,1030,L1_next30m_dir,Q1,0.4763231197771588,359,0.4869109947643979,191,False
single,first_30m_ret_atr,1030,L1_next30m_dir,Q2,0.5642458100558659,358,0.4852941176470588,136,False
single,first_30m_ret_atr,1030,L1_next30m_dir,Q3,0.5307262569832403,358,0.5392670157068062,191,False
single,first_30m_ret_atr,1030,L1_next30m_dir,Q4,0.4748603351955307,358,0.595,200,False
single,first_30m_ret_atr,1030,L1_next30m_dir,Q5,0.5391061452513967,358,0.5096774193548387,155,False
single,first_30m_ret_atr,1030,L2_next60m_dir,Q1,0.5056179775280899,356,0.43157894736842106,190,False
single,first_30m_ret_atr,1030,L2_next60m_dir,Q2,0.5195530726256983,358,0.5073529411764706,136,False
single,first_30m_ret_atr,1030,L2_next60m_dir,Q3,0.5434173669467787,357,0.5445026178010471,191,False
single,first_30m_ret_atr,1030,L2_next60m_dir,Q4,0.5182072829131653,357,0.6180904522613065,199,False
single,first_30m_ret_atr,1030,L2_next60m_dir,Q5,0.5949720670391061,358,0.5290322580645161,155,False
single,first_30m_ret_atr,1030,L3_race_atr,Q1,0.44545454545454544,220,0.39823008849557523,113,False
single,first_30m_ret_atr,1030,L3_race_atr,Q2,0.44508670520231214,173,0.5263157894736842,57,False
single,first_30m_ret_atr,1030,L3_race_atr,Q3,0.4041095890410959,146,0.4567901234567901,81,False
single,first_30m_ret_atr,1030,L3_race_atr,Q4,0.44871794871794873,156,0.45054945054945056,91,False
single,first_30m_ret_atr,1030,L3_race_atr,Q5,0.49489795918367346,196,0.5340909090909091,88,False
single,first_30m_ret_atr,1030,L4_revert_vwap,Q1,0.0,3,,0,False
single,first_30m_ret_atr,1030,L4_revert_vwap,Q2,,0,,0,False
single,first_30m_ret_atr,1030,L4_revert_vwap,Q3,,0,,0,False
single,first_30m_ret_atr,1030,L4_revert_vwap,Q4,,0,,0,False
single,first_30m_ret_atr,1030,L4_revert_vwap,Q5,,0,,0,False
single,first_30m_ret_atr,1030,L5_or30_cont,Q1,0.7142857142857143,91,0.9142857142857143,35,False
single,first_30m_ret_atr,1030,L5_or30_cont,Q2,0.7222222222222222,72,0.8571428571428571,21,False
single,first_30m_ret_atr,1030,L5_or30_cont,Q3,0.6290322580645161,62,0.6285714285714286,35,False
single,first_30m_ret_atr,1030,L5_or30_cont,Q4,0.6721311475409836,61,0.7142857142857143,35,False
