key,achievable,missing,fill_instant,exit_instant,hold_time_min,first_surface_poll,first_tail3_poll,staleness_min,freshness_passed,pushed_out_of_tail3,direction,backtest_R,r_1mtruth,win
2022-04-21T10:30:00-04:00,True,False,2022-04-21 10:30:00-04:00,2022-04-21 11:30:00-04:00,60.0,2022-04-21 10:30:00-04:00,2022-04-21 10:30:00-04:00,0.0,True,False,short,1.497,,True
2022-04-22T10:05:00-04:00,True,False,2022-04-22 10:05:00-04:00,2022-04-22 10:05:00-04:00,0.0,2022-04-22 10:05:00-04:00,2022-04-22 10:05:00-04:00,0.0,True,False,short,1.494,,True
2022-04-25T10:20:00-04:00,True,False,2022-04-25 10:20:00-04:00,2022-04-25 10:20:00-04:00,0.0,2022-04-25 10:20:00-04:00,2022-04-25 10:20:00-04:00,0.0,True,False,long,1.485,,True
2022-04-25T10:40:00-04:00,True,False,2022-04-25 10:40:00-04:00,2022-04-25 11:45:00-04:00,65.0,2022-04-25 10:40:00-04:00,2022-04-25 10:40:00-04:00,0.0,True,False,long,-1.006,,False
2022-04-27T11:00:00-04:00,True,False,2022-04-27 11:00:00-04:00,2022-04-27 14:55:00-04:00,235.0,2022-04-27 11:00:00-04:00,2022-04-27 11:00:00-04:00,0.0,True,False,short,0.801,,True
2022-04-28T11:35:00-04:00,True,False,2022-04-28 11:35:00-04:00,2022-04-28 12:30:00-04:00,55.0,2022-04-28 11:35:00-04:00,2022-04-28 11:35:00-04:00,0.0,True,False,long,1.497,,True
2022-04-29T10:15:00-04:00,True,False,2022-04-29 10:15:00-04:00,2022-04-29 10:15:00-04:00,0.0,2022-04-29 10:15:00-04:00,2022-04-29 10:15:00-04:00,0.0,True,False,long,1.496,,True
2022-05-02T10:05:00-04:00,False,True,2022-05-02 10:05:00-04:00,2022-05-02 13:45:00-04:00,220.0,2022-05-02 10:40:00-04:00,2022-05-02 10:40:00-04:00,35.0,False,False,long,-0.003,,False
2022-05-03T10:15:00-04:00,True,False,2022-05-03 10:15:00-04:00,2022-05-03 10:15:00-04:00,0.0,2022-05-03 10:15:00-04:00,2022-05-03 10:15:00-04:00,0.0,True,False,long,1.49,,True
2022-05-03T11:05:00-04:00,False,True,2022-05-03 11:05:00-04:00,2022-05-03 11:05:00-04:00,0.0,2022-05-03 11:30:00-04:00,2022-05-03 11:30:00-04:00,25.0,False,False,short,-1.019,,False
2022-05-09T09:40:00-04:00,True,False,2022-05-09 09:40:00-04:00,2022-05-09 09:45:00-04:00,5.0,2022-05-09 09:40:00-04:00,2022-05-09 09:40:00-04:00,0.0,True,False,long,-0.011,,False
2022-05-10T11:35:00-04:00,False,True,2022-05-10 11:35:00-04:00,2022-05-10 12:00:00-04:00,25.0,2022-05-10 11:55:00-04:00,2022-05-10 11:55:00-04:00,20.0,False,False,short,-0.01,,False
2022-05-12T10:30:00-04:00,False,True,2022-05-12 10:30:00-04:00,2022-05-12 13:35:00-04:00,185.0,2022-05-12 11:10:00-04:00,2022-05-12 11:10:00-04:00,40.0,False,False,long,-0.003,,False
2022-05-13T09:40:00-04:00,True,False,2022-05-13 09:40:00-04:00,2022-05-13 09:40:00-04:00,0.0,2022-05-13 09:40:00-04:00,2022-05-13 09:40:00-04:00,0.0,True,False,short,-1.023,,False
2022-05-16T10:05:00-04:00,True,False,2022-05-16 10:05:00-04:00,2022-05-16 10:20:00-04:00,15.0,2022-05-16 10:05:00-04:00,2022-05-16 10:05:00-04:00,0.0,True,False,short,-0.011,,False
2022-05-19T09:40:00-04:00,True,False,2022-05-19 09:40:00-04:00,2022-05-19 09:45:00-04:00,5.0,2022-05-19 09:40:00-04:00,2022-05-19 09:40:00-04:00,0.0,True,False,long,-0.007,,False
2022-05-20T09:40:00-04:00,True,False,2022-05-20 09:40:00-04:00,2022-05-20 10:00:00-04:00,20.0,2022-05-20 09:40:00-04:00,2022-05-20 09:40:00-04:00,0.0,True,False,short,1.494,,True
2022-05-23T09:55:00-04:00,True,False,2022-05-23 09:55:00-04:00,2022-05-23 09:55:00-04:00,0.0,2022-05-23 09:55:00-04:00,2022-05-23 09:55:00-04:00,0.0,True,False,long,1.49,,True
2022-05-25T10:05:00-04:00,False,True,2022-05-25 10:05:00-04:00,2022-05-25 10:10:00-04:00,5.0,2022-05-25 10:40:00-04:00,2022-05-25 10:40:00-04:00,35.0,False,False,long,1.491,,True
2022-06-06T09:40:00-04:00,True,False,2022-06-06 09:40:00-04:00,2022-06-06 09:45:00-04:00,5.0,2022-06-06 09:40:00-04:00,2022-06-06 09:40:00-04:00,0.0,True,False,short,1.493,,True
2022-06-07T10:05:00-04:00,False,True,2022-06-07 10:05:00-04:00,2022-06-07 10:35:00-04:00,30.0,2022-06-07 10:35:00-04:00,2022-06-07 10:35:00-04:00,30.0,False,False,long,1.498,,True
2022-06-08T10:10:00-04:00,False,True,2022-06-08 10:10:00-04:00,2022-06-08 12:35:00-04:00,145.0,2022-06-08 10:35:00-04:00,2022-06-08 10:35:00-04:00,25.0,False,False,long,-1.009,,False
2022-06-09T10:05:00-04:00,False,True,2022-06-09 10:05:00-04:00,2022-06-09 13:40:00-04:00,215.0,2022-06-09 10:45:00-04:00,2022-06-09 10:45:00-04:00,40.0,False,False,long,-1.008,,False
2022-06-14T10:00:00-04:00,True,False,2022-06-14 10:00:00-04:00,2022-06-14 10:10:00-04:00,10.0,2022-06-14 10:00:00-04:00,2022-06-14 10:00:00-04:00,0.0,True,False,short,1.495,,True
2022-06-15T11:05:00-04:00,True,False,2022-06-15 11:05:00-04:00,2022-06-15 12:00:00-04:00,55.0,2022-06-15 11:05:00-04:00,2022-06-15 11:05:00-04:00,0.0,True,False,short,-0.021,,False
2022-06-17T10:15:00-04:00,True,False,2022-06-17 10:15:00-04:00,2022-06-17 10:30:00-04:00,15.0,2022-06-17 10:15:00-04:00,2022-06-17 10:15:00-04:00,0.0,True,False,long,-0.009,,False
2022-06-22T09:40:00-04:00,True,False,2022-06-22 09:40:00-04:00,2022-06-22 09:45:00-04:00,5.0,2022-06-22 09:40:00-04:00,2022-06-22 09:40:00-04:00,0.0,True,False,long,1.494,,True
2022-06-23T09:45:00-04:00,True,False,2022-06-23 09:45:00-04:00,2022-06-23 10:05:00-04:00,20.0,2022-06-23 09:45:00-04:00,2022-06-23 09:45:00-04:00,0.0,True,False,short,-1.01,,False
2022-06-27T09:55:00-04:00,False,True,2022-06-27 09:55:00-04:00,2022-06-27 13:50:00-04:00,235.0,2022-06-27 10:35:00-04:00,2022-06-27 10:35:00-04:00,40.0,False,False,short,0.284,,True
2022-06-29T10:10:00-04:00,False,True,2022-06-29 10:10:00-04:00,2022-06-29 14:05:00-04:00,235.0,2022-06-29 10:50:00-04:00,2022-06-29 10:50:00-04:00,40.0,False,False,long,0.209,,True
2022-07-01T09:40:00-04:00,True,False,2022-07-01 09:40:00-04:00,2022-07-01 09:45:00-04:00,5.0,2022-07-01 09:40:00-04:00,2022-07-01 09:40:00-04:00,0.0,True,False,short,-0.013,,False
2022-07-05T10:50:00-04:00,False,True,2022-07-05 10:50:00-04:00,2022-07-05 11:10:00-04:00,20.0,2022-07-05 11:25:00-04:00,2022-07-05 11:25:00-04:00,35.0,False,False,long,-1.015,,False
2022-07-06T10:10:00-04:00,False,True,2022-07-06 10:10:00-04:00,2022-07-06 10:10:00-04:00,0.0,2022-07-06 10:30:00-04:00,2022-07-06 10:30:00-04:00,20.0,False,False,long,1.489,,True
2022-07-08T09:45:00-04:00,True,False,2022-07-08 09:45:00-04:00,2022-07-08 09:50:00-04:00,5.0,2022-07-08 09:45:00-04:00,2022-07-08 09:45:00-04:00,0.0,True,False,long,-1.013,,False
2022-07-12T10:30:00-04:00,True,False,2022-07-12 10:30:00-04:00,2022-07-12 14:25:00-04:00,235.0,2022-07-12 10:30:00-04:00,2022-07-12 10:30:00-04:00,0.0,True,False,short,0.09,,True
2022-07-13T11:40:00-04:00,True,False,2022-07-13 11:40:00-04:00,2022-07-13 15:35:00-04:00,235.0,2022-07-13 11:40:00-04:00,2022-07-13 11:40:00-04:00,0.0,True,False,long,0.765,,True
2022-07-14T11:15:00-04:00,True,False,2022-07-14 11:15:00-04:00,2022-07-14 11:40:00-04:00,25.0,2022-07-14 11:15:00-04:00,2022-07-14 11:15:00-04:00,0.0,True,False,long,1.494,,True
2022-07-18T10:15:00-04:00,True,False,2022-07-18 10:15:00-04:00,2022-07-18 11:30:00-04:00,75.0,2022-07-18 10:15:00-04:00,2022-07-18 10:15:00-04:00,0.0,True,False,long,1.491,,True
2022-07-20T10:00:00-04:00,True,False,2022-07-20 10:00:00-04:00,2022-07-20 10:10:00-04:00,10.0,2022-07-20 10:00:00-04:00,2022-07-20 10:00:00-04:00,0.0,True,False,long,1.491,,True
2022-07-21T11:00:00-04:00,True,False,2022-07-21 11:00:00-04:00,2022-07-21 11:00:00-04:00,0.0,2022-07-21 11:00:00-04:00,2022-07-21 11:00:00-04:00,0.0,True,False,short,1.484,,True
2022-07-28T10:00:00-04:00,False,True,2022-07-28 10:00:00-04:00,2022-07-28 11:20:00-04:00,80.0,2022-07-28 10:40:00-04:00,2022-07-28 10:40:00-04:00,40.0,False,False,short,-1.005,,False
2022-07-29T11:00:00-04:00,True,False,2022-07-29 11:00:00-04:00,2022-07-29 11:00:00-04:00,0.0,2022-07-29 11:00:00-04:00,2022-07-29 11:00:00-04:00,0.0,True,False,long,-1.039,,False
2022-08-02T09:55:00-04:00,True,False,2022-08-02 09:55:00-04:00,2022-08-02 09:55:00-04:00,0.0,2022-08-02 09:55:00-04:00,2022-08-02 09:55:00-04:00,0.0,True,False,long,1.491,,True
2022-08-02T10:15:00-04:00,True,False,2022-08-02 10:15:00-04:00,2022-08-02 10:40:00-04:00,25.0,2022-08-02 10:15:00-04:00,2022-08-02 10:15:00-04:00,0.0,True,False,short,-1.017,,False
2022-08-02T11:10:00-04:00,True,False,2022-08-02 11:10:00-04:00,2022-08-02 12:20:00-04:00,70.0,2022-08-02 11:10:00-04:00,2022-08-02 11:10:00-04:00,0.0,True,False,long,1.497,,True
2022-08-04T10:55:00-04:00,False,True,2022-08-04 10:55:00-04:00,2022-08-04 12:10:00-04:00,75.0,2022-08-04 11:20:00-04:00,2022-08-04 11:20:00-04:00,25.0,False,False,short,-0.01,,False
2022-08-05T11:05:00-04:00,True,False,2022-08-05 11:05:00-04:00,2022-08-05 11:15:00-04:00,10.0,2022-08-05 11:05:00-04:00,2022-08-05 11:05:00-04:00,0.0,True,False,long,-1.019,,False
2022-08-11T11:25:00-04:00,False,True,2022-08-11 11:25:00-04:00,2022-08-11 15:20:00-04:00,235.0,2022-08-11 12:05:00-04:00,2022-08-11 12:05:00-04:00,40.0,False,False,short,1.185,,True
2022-08-15T09:40:00-04:00,True,False,2022-08-15 09:40:00-04:00,2022-08-15 09:55:00-04:00,15.0,2022-08-15 09:40:00-04:00,2022-08-15 09:40:00-04:00,0.0,True,False,long,1.494,,True
2022-08-16T10:45:00-04:00,True,False,2022-08-16 10:45:00-04:00,2022-08-16 11:10:00-04:00,25.0,2022-08-16 10:45:00-04:00,2022-08-16 10:45:00-04:00,0.0,True,False,short,-1.026,,False
2022-08-18T09:40:00-04:00,True,False,2022-08-18 09:40:00-04:00,2022-08-18 10:40:00-04:00,60.0,2022-08-18 09:40:00-04:00,2022-08-18 09:40:00-04:00,0.0,True,False,short,-0.012,,False
2022-08-23T10:30:00-04:00,False,True,2022-08-23 10:30:00-04:00,2022-08-23 14:25:00-04:00,235.0,2022-08-23 10:50:00-04:00,2022-08-23 10:50:00-04:00,20.0,False,False,long,0.019,,True
2022-08-25T09:50:00-04:00,True,False,2022-08-25 09:50:00-04:00,2022-08-25 09:55:00-04:00,5.0,2022-08-25 09:50:00-04:00,2022-08-25 09:50:00-04:00,0.0,True,False,short,-0.021,,False
2022-08-26T10:05:00-04:00,True,False,2022-08-26 10:05:00-04:00,2022-08-26 10:10:00-04:00,5.0,2022-08-26 10:05:00-04:00,2022-08-26 10:05:00-04:00,0.0,True,False,short,-0.006,,False
2022-08-29T10:35:00-04:00,True,False,2022-08-29 10:35:00-04:00,2022-08-29 10:50:00-04:00,15.0,2022-08-29 10:35:00-04:00,2022-08-29 10:35:00-04:00,0.0,True,False,long,-1.02,,False
2022-09-01T10:20:00-04:00,False,True,2022-09-01 10:20:00-04:00,2022-09-01 11:55:00-04:00,95.0,2022-09-01 11:00:00-04:00,2022-09-01 11:00:00-04:00,40.0,False,False,short,1.497,,True
2022-09-05T12:00:00-04:00,True,False,2022-09-05 12:00:00-04:00,2022-09-05 12:10:00-04:00,10.0,2022-09-05 12:10:00-04:00,2022-09-05 12:10:00-04:00,10.0,True,False,short,-1.046,,False
2022-09-08T10:00:00-04:00,True,False,2022-09-08 10:00:00-04:00,2022-09-08 13:55:00-04:00,235.0,2022-09-08 10:00:00-04:00,2022-09-08 10:00:00-04:00,0.0,True,False,long,0.659,,True
2022-09-14T10:35:00-04:00,True,False,2022-09-14 10:35:00-04:00,2022-09-14 10:35:00-04:00,0.0,2022-09-14 10:35:00-04:00,2022-09-14 10:35:00-04:00,0.0,True,False,short,-1.935,,False
2022-09-14T11:30:00-04:00,True,False,2022-09-14 11:30:00-04:00,2022-09-14 15:25:00-04:00,235.0,2022-09-14 11:30:00-04:00,2022-09-14 11:30:00-04:00,0.0,True,False,long,-0.664,,False
2022-09-16T10:55:00-04:00,True,False,2022-09-16 10:55:00-04:00,2022-09-16 10:55:00-04:00,0.0,2022-09-16 10:55:00-04:00,2022-09-16 10:55:00-04:00,0.0,True,False,long,1.483,,True
2022-09-19T10:00:00-04:00,False,True,2022-09-19 10:00:00-04:00,2022-09-19 13:55:00-04:00,235.0,2022-09-19 10:35:00-04:00,2022-09-19 10:35:00-04:00,35.0,False,False,long,0.781,,True
2022-09-20T11:15:00-04:00,True,False,2022-09-20 11:15:00-04:00,2022-09-20 11:50:00-04:00,35.0,2022-09-20 11:15:00-04:00,2022-09-20 11:15:00-04:00,0.0,True,False,long,1.487,,True
2022-09-21T09:40:00-04:00,True,False,2022-09-21 09:40:00-04:00,2022-09-21 09:45:00-04:00,5.0,2022-09-21 09:40:00-04:00,2022-09-21 09:40:00-04:00,0.0,True,False,short,-0.036,,False
2022-09-22T10:10:00-04:00,False,True,2022-09-22 10:10:00-04:00,2022-09-22 14:05:00-04:00,235.0,2022-09-22 10:35:00-04:00,2022-09-22 10:35:00-04:00,25.0,False,False,short,0.978,,True
2022-09-28T10:20:00-04:00,True,False,2022-09-28 10:20:00-04:00,2022-09-28 10:20:00-04:00,0.0,2022-09-28 10:20:00-04:00,2022-09-28 10:20:00-04:00,0.0,True,False,short,-1.063,,False
2022-09-29T11:20:00-04:00,True,False,2022-09-29 11:20:00-04:00,2022-09-29 11:20:00-04:00,0.0,2022-09-29 11:20:00-04:00,2022-09-29 11:20:00-04:00,0.0,True,False,long,-1.041,,False
2022-10-06T10:00:00-04:00,True,False,2022-10-06 10:00:00-04:00,2022-10-06 10:00:00-04:00,0.0,2022-10-06 10:00:00-04:00,2022-10-06 10:00:00-04:00,0.0,True,False,long,-1.016,,False
2022-10-06T11:55:00-04:00,False,True,2022-10-06 11:55:00-04:00,2022-10-06 11:55:00-04:00,0.0,2022-10-06 12:10:00-04:00,2022-10-06 12:10:00-04:00,15.0,False,False,long,-1.029,,False
2022-10-18T10:45:00-04:00,False,True,2022-10-18 10:45:00-04:00,2022-10-18 11:35:00-04:00,50.0,2022-10-18 11:25:00-04:00,2022-10-18 11:25:00-04:00,40.0,False,False,short,1.497,,True
2022-10-19T09:40:00-04:00,True,False,2022-10-19 09:40:00-04:00,2022-10-19 09:40:00-04:00,0.0,2022-10-19 09:40:00-04:00,2022-10-19 09:40:00-04:00,0.0,True,False,long,-1.022,,False
2022-10-19T10:40:00-04:00,False,True,2022-10-19 10:40:00-04:00,2022-10-19 11:35:00-04:00,55.0,2022-10-19 11:10:00-04:00,2022-10-19 11:10:00-04:00,30.0,False,False,long,-1.01,,False
2022-10-24T09:45:00-04:00,True,False,2022-10-24 09:45:00-04:00,2022-10-24 09:45:00-04:00,0.0,2022-10-24 09:45:00-04:00,2022-10-24 09:45:00-04:00,0.0,True,False,short,-1.025,,False
2022-10-24T10:55:00-04:00,True,False,2022-10-24 10:55:00-04:00,2022-10-24 12:00:00-04:00,65.0,2022-10-24 10:55:00-04:00,2022-10-24 10:55:00-04:00,0.0,True,False,short,-1.01,,False
2022-10-27T10:10:00-04:00,False,True,2022-10-27 10:10:00-04:00,2022-10-27 11:40:00-04:00,90.0,2022-10-27 10:30:00-04:00,2022-10-27 10:30:00-04:00,20.0,False,False,short,1.496,,True
2022-11-01T10:25:00-04:00,False,True,2022-11-01 10:25:00-04:00,2022-11-01 14:20:00-04:00,235.0,2022-11-01 11:00:00-04:00,2022-11-01 11:00:00-04:00,35.0,False,False,short,0.966,,True
2022-11-07T10:15:00-05:00,True,False,2022-11-07 10:15:00-05:00,2022-11-07 10:30:00-05:00,15.0,2022-11-07 10:15:00-05:00,2022-11-07 10:15:00-05:00,0.0,True,False,short,1.494,,True
2022-11-08T09:50:00-05:00,True,False,2022-11-08 09:50:00-05:00,2022-11-08 10:15:00-05:00,25.0,2022-11-08 09:50:00-05:00,2022-11-08 09:50:00-05:00,0.0,True,False,short,-0.016,,False
2022-11-11T09:40:00-05:00,True,False,2022-11-11 09:40:00-05:00,2022-11-11 09:45:00-05:00,5.0,2022-11-11 09:40:00-05:00,2022-11-11 09:40:00-05:00,0.0,True,False,short,-0.019,,False
2022-11-14T11:30:00-05:00,True,False,2022-11-14 11:30:00-05:00,2022-11-14 11:30:00-05:00,0.0,2022-11-14 11:35:00-05:00,2022-11-14 11:35:00-05:00,5.0,True,False,short,1.491,,True
2022-11-18T09:50:00-05:00,False,True,2022-11-18 09:50:00-05:00,2022-11-18 12:20:00-05:00,150.0,2022-11-18 10:35:00-05:00,2022-11-18 10:35:00-05:00,45.0,False,False,short,1.497,,True
2022-11-22T10:10:00-05:00,True,False,2022-11-22 10:10:00-05:00,2022-11-22 10:45:00-05:00,35.0,2022-11-22 10:10:00-05:00,2022-11-22 10:10:00-05:00,0.0,True,False,short,-1.026,,False
2022-11-28T09:50:00-05:00,True,False,2022-11-28 09:50:00-05:00,2022-11-28 10:25:00-05:00,35.0,2022-11-28 09:50:00-05:00,2022-11-28 09:50:00-05:00,0.0,True,False,long,-1.01,,False
2022-12-01T10:45:00-05:00,False,True,2022-12-01 10:45:00-05:00,2022-12-01 14:40:00-05:00,235.0,2022-12-01 11:10:00-05:00,2022-12-01 11:10:00-05:00,25.0,False,False,short,-0.544,,False
2022-12-07T09:45:00-05:00,True,False,2022-12-07 09:45:00-05:00,2022-12-07 09:45:00-05:00,0.0,2022-12-07 09:45:00-05:00,2022-12-07 09:45:00-05:00,0.0,True,False,long,-1.023,,False
2022-12-07T11:20:00-05:00,True,False,2022-12-07 11:20:00-05:00,2022-12-07 11:30:00-05:00,10.0,2022-12-07 11:25:00-05:00,2022-12-07 11:25:00-05:00,5.0,True,False,long,-1.021,,False
2022-12-08T09:50:00-05:00,True,False,2022-12-08 09:50:00-05:00,2022-12-08 09:55:00-05:00,5.0,2022-12-08 09:50:00-05:00,2022-12-08 09:50:00-05:00,0.0,True,False,short,-0.019,,False
2022-12-09T11:10:00-05:00,False,True,2022-12-09 11:10:00-05:00,2022-12-09 15:05:00-05:00,235.0,2022-12-09 11:35:00-05:00,2022-12-09 11:35:00-05:00,25.0,False,False,long,-0.341,,False
2022-12-12T09:45:00-05:00,True,False,2022-12-12 09:45:00-05:00,2022-12-12 09:45:00-05:00,0.0,2022-12-12 09:45:00-05:00,2022-12-12 09:45:00-05:00,0.0,True,False,short,-1.035,,False
2022-12-12T11:05:00-05:00,True,False,2022-12-12 11:05:00-05:00,2022-12-12 13:00:00-05:00,115.0,2022-12-12 11:05:00-05:00,2022-12-12 11:05:00-05:00,0.0,True,False,short,-1.028,,False
2022-12-13T10:45:00-05:00,False,True,2022-12-13 10:45:00-05:00,2022-12-13 11:45:00-05:00,60.0,2022-12-13 11:25:00-05:00,2022-12-13 11:25:00-05:00,40.0,False,False,short,1.494,,True
2022-12-16T09:45:00-05:00,False,True,2022-12-16 09:45:00-05:00,2022-12-16 10:15:00-05:00,30.0,2022-12-16 10:30:00-05:00,2022-12-16 10:30:00-05:00,45.0,False,False,long,-0.008,,False
2022-12-23T11:00:00-05:00,True,False,2022-12-23 11:00:00-05:00,2022-12-23 14:55:00-05:00,235.0,2022-12-23 11:00:00-05:00,2022-12-23 11:00:00-05:00,0.0,True,False,long,0.995,,True
2022-12-28T10:25:00-05:00,True,False,2022-12-28 10:25:00-05:00,2022-12-28 10:55:00-05:00,30.0,2022-12-28 10:25:00-05:00,2022-12-28 10:25:00-05:00,0.0,True,False,long,-0.011,,False
2023-01-04T09:40:00-05:00,True,False,2023-01-04 09:40:00-05:00,2023-01-04 09:40:00-05:00,0.0,2023-01-04 09:40:00-05:00,2023-01-04 09:40:00-05:00,0.0,True,False,short,-1.029,,False
2023-01-10T09:45:00-05:00,True,False,2023-01-10 09:45:00-05:00,2023-01-10 09:55:00-05:00,10.0,2023-01-10 09:45:00-05:00,2023-01-10 09:45:00-05:00,0.0,True,False,long,1.494,,True
2023-01-10T10:50:00-05:00,True,False,2023-01-10 10:50:00-05:00,2023-01-10 14:00:00-05:00,190.0,2023-01-10 10:50:00-05:00,2023-01-10 10:50:00-05:00,0.0,True,False,short,-1.01,,False
2023-01-12T10:10:00-05:00,True,False,2023-01-12 10:10:00-05:00,2023-01-12 12:15:00-05:00,125.0,2023-01-12 10:10:00-05:00,2023-01-12 10:10:00-05:00,0.0,True,False,short,-0.009,,False
2023-01-13T10:20:00-05:00,False,True,2023-01-13 10:20:00-05:00,2023-01-13 14:15:00-05:00,235.0,2023-01-13 11:05:00-05:00,2023-01-13 11:05:00-05:00,45.0,False,False,long,1.128,,True
2023-01-16T10:30:00-05:00,True,False,2023-01-16 10:30:00-05:00,2023-01-16 12:00:00-05:00,90.0,2023-01-16 10:30:00-05:00,2023-01-16 10:30:00-05:00,0.0,True,False,short,1.486,,True
2023-01-17T11:30:00-05:00,False,True,2023-01-17 11:30:00-05:00,2023-01-17 11:45:00-05:00,15.0,2023-01-17 11:50:00-05:00,2023-01-17 11:50:00-05:00,20.0,False,False,short,-0.026,,False
2023-01-19T09:40:00-05:00,True,False,2023-01-19 09:40:00-05:00,2023-01-19 09:45:00-05:00,5.0,2023-01-19 09:40:00-05:00,2023-01-19 09:40:00-05:00,0.0,True,False,long,-0.014,,False
2023-01-24T09:55:00-05:00,True,False,2023-01-24 09:55:00-05:00,2023-01-24 10:05:00-05:00,10.0,2023-01-24 09:55:00-05:00,2023-01-24 09:55:00-05:00,0.0,True,False,long,-0.009,,False
2023-01-26T11:30:00-05:00,False,True,2023-01-26 11:30:00-05:00,2023-01-26 11:40:00-05:00,10.0,2023-01-26 12:10:00-05:00,2023-01-26 12:10:00-05:00,40.0,False,False,short,-1.035,,False
2023-02-01T09:50:00-05:00,True,False,2023-02-01 09:50:00-05:00,2023-02-01 09:55:00-05:00,5.0,2023-02-01 09:50:00-05:00,2023-02-01 09:50:00-05:00,0.0,True,False,short,-1.041,,False
2023-02-01T11:30:00-05:00,True,False,2023-02-01 11:30:00-05:00,2023-02-01 13:55:00-05:00,145.0,2023-02-01 11:30:00-05:00,2023-02-01 11:30:00-05:00,0.0,True,False,short,-0.02,,False
2023-02-06T09:50:00-05:00,True,False,2023-02-06 09:50:00-05:00,2023-02-06 10:00:00-05:00,10.0,2023-02-06 09:50:00-05:00,2023-02-06 09:50:00-05:00,0.0,True,False,long,1.493,,True
2023-02-08T09:45:00-05:00,True,False,2023-02-08 09:45:00-05:00,2023-02-08 09:50:00-05:00,5.0,2023-02-08 09:45:00-05:00,2023-02-08 09:45:00-05:00,0.0,True,False,long,-1.021,,False
2023-02-09T09:50:00-05:00,False,True,2023-02-09 09:50:00-05:00,2023-02-09 11:20:00-05:00,90.0,2023-02-09 10:35:00-05:00,2023-02-09 10:35:00-05:00,45.0,False,False,short,1.496,,True
2023-02-10T09:40:00-05:00,True,False,2023-02-10 09:40:00-05:00,2023-02-10 09:40:00-05:00,0.0,2023-02-10 09:40:00-05:00,2023-02-10 09:40:00-05:00,0.0,True,False,long,-1.028,,False
2023-02-10T10:50:00-05:00,True,False,2023-02-10 10:50:00-05:00,2023-02-10 10:50:00-05:00,0.0,2023-02-10 10:50:00-05:00,2023-02-10 10:50:00-05:00,0.0,True,False,long,-1.106,,False
2023-02-17T10:35:00-05:00,True,False,2023-02-17 10:35:00-05:00,2023-02-17 10:35:00-05:00,0.0,2023-02-17 10:35:00-05:00,2023-02-17 10:35:00-05:00,0.0,True,False,short,1.486,,True
2023-02-21T09:50:00-05:00,True,False,2023-02-21 09:50:00-05:00,2023-02-21 09:50:00-05:00,0.0,2023-02-21 09:50:00-05:00,2023-02-21 09:50:00-05:00,0.0,True,False,long,1.487,,True
2023-02-28T10:10:00-05:00,True,False,2023-02-28 10:10:00-05:00,2023-02-28 13:30:00-05:00,200.0,2023-02-28 10:10:00-05:00,2023-02-28 10:10:00-05:00,0.0,True,False,long,1.495,,True
2023-03-01T10:00:00-05:00,True,False,2023-03-01 10:00:00-05:00,2023-03-01 10:05:00-05:00,5.0,2023-03-01 10:00:00-05:00,2023-03-01 10:00:00-05:00,0.0,True,False,long,-0.02,,False
2023-03-02T09:40:00-05:00,True,False,2023-03-02 09:40:00-05:00,2023-03-02 09:45:00-05:00,5.0,2023-03-02 09:40:00-05:00,2023-03-02 09:40:00-05:00,0.0,True,False,long,1.487,,True
2023-03-02T10:10:00-05:00,True,False,2023-03-02 10:10:00-05:00,2023-03-02 10:20:00-05:00,10.0,2023-03-02 10:10:00-05:00,2023-03-02 10:10:00-05:00,0.0,True,False,long,-1.021,,False
2023-03-07T10:30:00-05:00,False,True,2023-03-07 10:30:00-05:00,2023-03-07 14:25:00-05:00,235.0,2023-03-07 10:55:00-05:00,2023-03-07 10:55:00-05:00,25.0,False,False,short,1.405,,True
2023-03-08T10:20:00-05:00,True,False,2023-03-08 10:20:00-05:00,2023-03-08 10:20:00-05:00,0.0,2023-03-08 10:20:00-05:00,2023-03-08 10:20:00-05:00,0.0,True,False,short,1.489,,True
2023-03-08T10:45:00-05:00,True,False,2023-03-08 10:45:00-05:00,2023-03-08 14:40:00-05:00,235.0,2023-03-08 10:45:00-05:00,2023-03-08 10:45:00-05:00,0.0,True,False,long,0.485,,True
2023-03-10T10:10:00-05:00,True,False,2023-03-10 10:10:00-05:00,2023-03-10 10:20:00-05:00,10.0,2023-03-10 10:10:00-05:00,2023-03-10 10:10:00-05:00,0.0,True,False,short,1.495,,True
2023-03-10T11:45:00-05:00,False,True,2023-03-10 11:45:00-05:00,2023-03-10 11:55:00-05:00,10.0,2023-03-10 12:15:00-05:00,2023-03-10 12:15:00-05:00,30.0,False,False,long,-0.013,,False
2023-03-15T09:40:00-04:00,True,False,2023-03-15 09:40:00-04:00,2023-03-15 10:50:00-04:00,70.0,2023-03-15 09:40:00-04:00,2023-03-15 09:40:00-04:00,0.0,True,False,long,-1.011,,False
2023-03-16T10:05:00-04:00,True,False,2023-03-16 10:05:00-04:00,2023-03-16 10:40:00-04:00,35.0,2023-03-16 10:05:00-04:00,2023-03-16 10:05:00-04:00,0.0,True,False,long,1.495,,True
2023-03-20T11:40:00-04:00,False,True,2023-03-20 11:40:00-04:00,2023-03-20 11:50:00-04:00,10.0,2023-03-20 12:15:00-04:00,2023-03-20 12:15:00-04:00,35.0,False,False,long,-1.025,,False
