scope,feature,stamp,label,bin,is_hit,is_n,oos_hit,oos_n,monotone
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L2_next60m_dir,"Q4,Q3",0.5465116279069767,86,0.6944444444444444,36,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L2_next60m_dir,"Q4,Q4",0.46788990825688076,109,0.625,48,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L2_next60m_dir,"Q4,Q5",0.6022727272727273,88,0.5714285714285714,56,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L2_next60m_dir,"Q5,Q1",0.5882352941176471,17,0.4444444444444444,9,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L2_next60m_dir,"Q5,Q2",0.5925925925925926,27,0.7,10,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L2_next60m_dir,"Q5,Q3",0.3611111111111111,36,0.5714285714285714,21,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L2_next60m_dir,"Q5,Q4",0.5454545454545454,77,0.5121951219512195,41,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L2_next60m_dir,"Q5,Q5",0.5052631578947369,190,0.4528301886792453,106,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q1,Q1",0.46601941747572817,103,0.43859649122807015,57,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q1,Q2",0.29411764705882354,17,0.3333333333333333,15,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q1,Q3",0.6,15,0.0,1,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q1,Q4",0.5454545454545454,11,0.3333333333333333,3,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q1,Q5",0.8,5,1.0,1,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q2,Q1",0.43478260869565216,23,0.5882352941176471,17,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q2,Q2",0.2916666666666667,24,0.5384615384615384,13,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q2,Q3",0.25,12,0.3333333333333333,6,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q2,Q4",0.46153846153846156,13,0.6,5,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q2,Q5",0.2727272727272727,11,0.6666666666666666,3,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q3,Q1",0.6666666666666666,12,0.25,4,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q3,Q2",0.47058823529411764,17,0.2857142857142857,14,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q3,Q3",0.2857142857142857,14,0.5,8,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q3,Q4",0.7333333333333333,15,0.5,6,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q3,Q5",0.38461538461538464,13,1.0,2,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q4,Q1",0.75,8,0.2,5,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q4,Q2",0.6666666666666666,6,0.36363636363636365,11,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q4,Q3",0.2,15,0.5714285714285714,7,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q4,Q4",0.5238095238095238,21,0.6666666666666666,9,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q4,Q5",0.5,16,0.5384615384615384,13,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q5,Q1",0.5555555555555556,9,0.5,6,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q5,Q2",0.42857142857142855,14,0.0,1,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q5,Q3",0.23076923076923078,13,0.42857142857142855,7,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q5,Q4",0.4,20,0.6153846153846154,13,
pair,last_15m_ret_atr__x__last_30m_ret_atr,1300,L3_race_1R,"Q5,Q5",0.4473684210526316,76,0.4117647058823529,34,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q1,Q1",0.49110320284697506,281,0.5328467153284672,137,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q1,Q2",0.5692307692307692,65,0.5769230769230769,26,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q1,Q3",0.5833333333333334,12,1.0,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q1,Q4",0.0,1,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q1,Q5",,0,,0,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q2,Q1",0.5223880597014925,67,0.5806451612903226,31,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q2,Q2",0.5967741935483871,186,0.3974358974358974,78,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q2,Q3",0.5287356321839081,87,0.5,50,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q2,Q4",0.23529411764705882,17,0.25,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q2,Q5",1.0,1,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q3,Q1",0.36363636363636365,11,0.5,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q3,Q2",0.5316455696202531,79,0.6,35,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q3,Q3",0.5521472392638037,163,0.46875,96,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q3,Q4",0.4845360824742268,97,0.62,50,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q3,Q5",0.375,8,1.0,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q4,Q1",,0,0.6666666666666666,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q4,Q2",0.44,25,0.7777777777777778,9,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q4,Q3",0.4457831325301205,83,0.4782608695652174,46,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q4,Q4",0.5287356321839081,174,0.5154639175257731,97,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q4,Q5",0.6578947368421053,76,0.52,25,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q5,Q1",,0,,0,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q5,Q2",0.3333333333333333,3,0.6666666666666666,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q5,Q3",0.5384615384615384,13,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q5,Q4",0.5362318840579711,69,0.5588235294117647,34,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L1_next30m_dir,"Q5,Q5",0.5311355311355311,273,0.6,135,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q1,Q1",0.5551601423487544,281,0.46715328467153283,137,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q1,Q2",0.4307692307692308,65,0.6153846153846154,26,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q1,Q3",0.6666666666666666,12,0.6666666666666666,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q1,Q4",0.0,1,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q1,Q5",,0,,0,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q2,Q1",0.44776119402985076,67,0.45161290322580644,31,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q2,Q2",0.5752688172043011,186,0.5128205128205128,78,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q2,Q3",0.5172413793103449,87,0.56,50,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q2,Q4",0.29411764705882354,17,0.0,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q2,Q5",0.0,1,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q3,Q1",0.45454545454545453,11,1.0,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q3,Q2",0.5316455696202531,79,0.5714285714285714,35,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q3,Q3",0.5644171779141104,163,0.5104166666666666,96,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q3,Q4",0.4948453608247423,97,0.62,50,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q3,Q5",0.375,8,1.0,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q4,Q1",,0,0.6666666666666666,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q4,Q2",0.52,25,0.6666666666666666,9,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q4,Q3",0.4457831325301205,83,0.5217391304347826,46,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q4,Q4",0.5459770114942529,174,0.4948453608247423,97,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q4,Q5",0.6578947368421053,76,0.52,25,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q5,Q1",,0,,0,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q5,Q2",0.6666666666666666,3,0.6666666666666666,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q5,Q3",0.6923076923076923,13,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q5,Q4",0.463768115942029,69,0.5,34,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L2_next60m_dir,"Q5,Q5",0.5677655677655677,273,0.5851851851851851,135,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q1,Q1",0.5025125628140703,199,0.47474747474747475,99,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q1,Q2",0.391304347826087,46,0.6,15,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q1,Q3",0.5555555555555556,9,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q1,Q4",0.0,1,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q1,Q5",,0,,0,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q2,Q1",0.3902439024390244,41,0.2631578947368421,19,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q2,Q2",0.5,82,0.4146341463414634,41,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q2,Q3",0.4090909090909091,44,0.5135135135135135,37,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q2,Q4",0.5714285714285714,7,0.0,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q2,Q5",1.0,1,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q3,Q1",0.36363636363636365,11,1.0,2,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q3,Q2",0.48717948717948717,39,0.55,20,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q3,Q3",0.4714285714285714,70,0.47619047619047616,42,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q3,Q4",0.46808510638297873,47,0.5,26,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q3,Q5",0.125,8,1.0,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q4,Q1",,0,1.0,2,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q4,Q2",0.5,20,0.5714285714285714,7,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q4,Q3",0.3870967741935484,31,0.5652173913043478,23,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q4,Q4",0.46835443037974683,79,0.46,50,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q4,Q5",0.6428571428571429,42,0.6666666666666666,15,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q5,Q1",,0,,0,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q5,Q2",1.0,2,0.6666666666666666,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q5,Q3",0.5,10,1.0,1,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q5,Q4",0.4117647058823529,34,0.625,16,
pair,last_15m_ret_atr__x__vwap_dist_atr,1000,L3_race_1R,"Q5,Q5",0.49710982658959535,173,0.5,94,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q1,Q1",0.4928909952606635,211,0.4642857142857143,112,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q1,Q2",0.5,90,0.5238095238095238,42,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q1,Q3",0.5135135135135135,37,0.5333333333333333,15,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q1,Q4",0.5333333333333333,15,1.0,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q1,Q5",0.8333333333333334,6,0.5,6,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q2,Q1",0.47674418604651164,86,0.4166666666666667,36,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q2,Q2",0.5490196078431373,102,0.5263157894736842,57,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q2,Q3",0.6790123456790124,81,0.37037037037037035,27,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q2,Q4",0.5932203389830508,59,0.391304347826087,23,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q2,Q5",0.5666666666666667,30,0.5,16,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q3,Q1",0.5,24,0.38095238095238093,21,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q3,Q2",0.5476190476190477,84,0.39473684210526316,38,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q3,Q3",0.5862068965517241,116,0.54,50,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q3,Q4",0.5212765957446809,94,0.6,40,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q3,Q5",0.6,40,0.5217391304347826,23,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q4,Q1",0.5714285714285714,21,0.4166666666666667,12,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q4,Q2",0.44,50,0.5,20,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q4,Q3",0.5512820512820513,78,0.6216216216216216,37,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q4,Q4",0.5565217391304348,115,0.6071428571428571,56,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q4,Q5",0.46808510638297873,94,0.5535714285714286,56,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q5,Q1",0.29411764705882354,17,0.25,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q5,Q2",0.625,32,0.38461538461538464,13,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q5,Q3",0.391304347826087,46,0.4782608695652174,23,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q5,Q4",0.5466666666666666,75,0.5555555555555556,27,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L1_next30m_dir,"Q5,Q5",0.4574468085106383,188,0.5391304347826087,115,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q1,Q1",0.5285714285714286,210,0.5135135135135135,111,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q1,Q2",0.4888888888888889,90,0.5,42,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q1,Q3",0.6216216216216216,37,0.6666666666666666,15,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q1,Q4",0.5333333333333333,15,0.75,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q1,Q5",0.3333333333333333,6,0.3333333333333333,6,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q2,Q1",0.5232558139534884,86,0.3333333333333333,36,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q2,Q2",0.6372549019607843,102,0.5087719298245614,57,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q2,Q3",0.691358024691358,81,0.48148148148148145,27,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q2,Q4",0.5254237288135594,59,0.5652173913043478,23,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q2,Q5",0.4666666666666667,30,0.4375,16,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q3,Q1",0.5,24,0.5238095238095238,21,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q3,Q2",0.4880952380952381,84,0.40540540540540543,37,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q3,Q3",0.4827586206896552,116,0.58,50,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q3,Q4",0.6559139784946236,93,0.65,40,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q3,Q5",0.55,40,0.6956521739130435,23,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q1",0.6,20,0.3333333333333333,12,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q2",0.58,50,0.4,20,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q3",0.5921052631578947,76,0.6216216216216216,37,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q4",0.5391304347826087,115,0.5714285714285714,56,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q5",0.5425531914893617,94,0.5535714285714286,56,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q1",0.47058823529411764,17,0.0,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q2",0.5625,32,0.5384615384615384,13,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q3",0.391304347826087,46,0.6521739130434783,23,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q4",0.52,75,0.4444444444444444,27,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q5",0.5053191489361702,188,0.4956521739130435,115,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q1,Q1",0.4852941176470588,136,0.4810126582278481,79,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q1,Q2",0.41509433962264153,53,0.5909090909090909,22,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q1,Q3",0.6363636363636364,22,0.6363636363636364,11,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q1,Q4",0.45454545454545453,11,0.6666666666666666,3,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q1,Q5",0.0,5,0.2,5,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q2,Q1",0.4444444444444444,54,0.5238095238095238,21,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q2,Q2",0.5365853658536586,41,0.4230769230769231,26,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q2,Q3",0.5833333333333334,24,0.4666666666666667,15,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q2,Q4",0.5625,32,0.26666666666666666,15,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q2,Q5",0.375,16,0.375,8,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q3,Q1",0.5333333333333333,15,0.2,10,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q3,Q2",0.4594594594594595,37,0.42857142857142855,14,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q3,Q3",0.4722222222222222,36,0.4444444444444444,18,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q3,Q4",0.3939393939393939,33,0.3888888888888889,18,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q3,Q5",0.5263157894736842,19,0.4,10,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q4,Q1",0.4666666666666667,15,0.375,8,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q4,Q2",0.53125,32,0.23076923076923078,13,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q4,Q3",0.3333333333333333,30,0.5625,16,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q4,Q4",0.5,46,0.6086956521739131,23,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q4,Q5",0.5106382978723404,47,0.44,25,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q5,Q1",0.42857142857142855,14,0.0,4,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q5,Q2",0.55,20,0.42857142857142855,7,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q5,Q3",0.20833333333333334,24,0.8,10,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q5,Q4",0.4166666666666667,36,0.6,10,
pair,last_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_1R,"Q5,Q5",0.4519230769230769,104,0.4696969696969697,66,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q1,Q1",0.4712041884816754,191,0.5803571428571429,112,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q1,Q2",0.5483870967741935,93,0.46938775510204084,49,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q1,Q3",0.4411764705882353,34,0.5263157894736842,19,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q1,Q4",0.48484848484848486,33,0.6363636363636364,11,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q1,Q5",0.75,8,0.6,5,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q2,Q1",0.6219512195121951,82,0.6190476190476191,42,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q2,Q2",0.6666666666666666,87,0.43902439024390244,41,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q2,Q3",0.4842105263157895,95,0.46875,32,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q2,Q4",0.45614035087719296,57,0.6666666666666666,21,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q2,Q5",0.4857142857142857,35,0.5,22,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q3,Q1",0.6363636363636364,44,0.6666666666666666,21,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q3,Q2",0.5476190476190477,84,0.575,40,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q3,Q3",0.5,96,0.425,40,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q3,Q4",0.5108695652173914,92,0.5416666666666666,48,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q3,Q5",0.6190476190476191,42,0.6216216216216216,37,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q4,Q1",0.25,20,0.6,10,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q4,Q2",0.6428571428571429,56,0.5,20,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q4,Q3",0.5930232558139535,86,0.3870967741935484,31,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q4,Q4",0.5849056603773585,106,0.5576923076923077,52,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q4,Q5",0.6067415730337079,89,0.453125,64,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q5,Q1",0.6818181818181818,22,0.375,8,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q5,Q2",0.5,34,0.35,20,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q5,Q3",0.6304347826086957,46,0.5789473684210527,19,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q5,Q4",0.5857142857142857,70,0.5581395348837209,43,
pair,last_15m_ret_atr__x__vwap_dist_atr,1100,L1_next30m_dir,"Q5,Q5",0.532608695652174,184,0.609375,64,
