ts,direction,entry,stop_pts,R,mae_r,risk_usd
2020-06-23 09:45:00-04:00,short,1763.218,4.8592499999999825,-1.0617379225189059,1.150383289602292,48.59249999999982
2020-06-30 11:00:00-04:00,short,1780.998,4.614321428571429,-1.0650149766642674,1.051508889250053,46.14321428571429
2020-07-06 09:15:00-04:00,short,1783.708,3.0780000000000065,-1.0974658869395606,1.0386614684859916,30.780000000000065
2020-07-07 10:30:00-04:00,short,1793.808,4.296428571428562,-0.8216126350789753,0.8262676641728923,42.96428571428562
2020-07-08 09:15:00-04:00,short,1807.855,2.8107857142857062,-1.1067317221925574,1.463291911260221,28.107857142857064
2020-07-10 09:15:00-04:00,short,1808.728,3.0125357142856863,1.4004161183625903,0.424891228319754,30.125357142856863
2020-07-13 09:15:00-04:00,short,1809.968,4.088678571428577,1.4266266607269364,0.7899862861734963,40.88678571428577
2020-07-27 09:15:00-04:00,short,1936.938,5.462035714285744,-1.0549245767865254,1.2596036276374956,54.620357142857436
2020-07-28 11:00:00-04:00,short,1955.748,7.617642857142876,0.011814678331330443,0.684857520605343,76.17642857142876
2020-07-29 14:15:00-04:00,short,1968.375,4.868892857142831,-1.0616156503751855,2.0031247936975953,48.68892857142831
2020-08-27 09:15:00-04:00,short,1957.605,7.016250000000014,-1.0427578834847837,2.704151077854968,70.16250000000014
2020-09-10 09:15:00-04:00,short,1958.738,4.042392857142935,-1.0742134697447452,1.2294698154381518,40.42392857142935
2020-09-14 09:15:00-04:00,short,1956.508,5.22321428571431,-1.0574358974358802,1.1251692307692165,52.232142857143096
2020-09-15 09:15:00-04:00,short,1968.488,3.3725357142857,1.4110461606887708,0.28761741377302874,33.725357142857
2020-09-16 09:15:00-04:00,short,1970.548,4.756071428571415,1.4369227303446772,0.613952091311874,47.560714285714155
2020-09-18 09:15:00-04:00,short,1949.148,3.141321428571473,-1.0955012108189215,1.5216526257148801,31.41321428571473
2020-10-01 09:45:00-04:00,short,1905.198,7.004464285714262,0.1656086679413697,0.9750924155512996,70.04464285714262
2020-10-05 09:45:00-04:00,short,1909.288,4.215107142857156,-1.071172568058743,1.3949823339518244,42.15107142857156
2020-10-08 09:15:00-04:00,short,1896.628,4.079357142857199,1.426459000892975,0.9486788884803438,40.79357142857199
2020-10-09 09:15:00-04:00,short,1920.898,6.150321428571431,-1.0487779384352827,1.2227003234441836,61.50321428571431
2020-10-19 09:15:00-04:00,short,1910.765,3.4327499999999986,1.4126065108149195,0.41657563178205137,34.327499999999986
2020-10-21 09:15:00-04:00,short,1925.098,4.288607142857123,-1.0699527818722119,1.4456908253595662,42.886071428571235
2020-10-23 09:15:00-04:00,short,1909.608,2.8985357142857264,1.3964994640150805,0.10350053598490237,28.985357142857264
2020-10-27 11:45:00-04:00,short,1909.238,3.9489642857143075,0.337556863915501,0.41783107686460214,39.489642857143075
2020-10-30 09:15:00-04:00,short,1887.348,4.547249999999979,1.4340260597063978,0.5167958656331073,45.47249999999978
2020-11-02 09:15:00-05:00,short,1889.265,4.038749999999993,-1.074280408542233,1.382358402971183,40.38749999999993
2020-11-05 09:15:00-05:00,short,1928.418,6.385714285714276,-1.0469798657718248,2.166868008948583,63.85714285714276
2020-11-20 09:15:00-05:00,short,1877.338,3.525964285714297,1.414916892035639,0.6466316205293287,35.25964285714297
2020-12-28 09:15:00-05:00,short,1889.165,3.465214285714199,-1.086574732545913,1.7141797044091862,34.65214285714199
2020-12-30 09:45:00-05:00,short,1883.278,2.9881071428572046,-1.1003980063824372,1.4490778921198975,29.881071428572046
2020-12-31 09:15:00-05:00,short,1897.924,2.7136071428571427,1.3894460457219884,0.6080467485292711,27.136071428571427
2021-01-04 09:15:00-05:00,short,1940.718,6.8656071428571135,1.4563039373273565,0.5287223583389105,68.65607142857114
2021-01-20 09:15:00-05:00,short,1853.708,3.8686071428571642,-1.0775472899991707,1.841489646513599,38.686071428571644
2021-01-28 09:15:00-05:00,short,1859.284,6.256392857142861,1.4520490469748188,0.7402028781988478,62.563928571428605
2021-01-29 09:15:00-05:00,short,1873.668,7.717071428571411,1.4611251492516506,0.2402465776247526,77.17071428571411
2021-02-01 09:45:00-05:00,short,1868.095,7.335428571428615,1.4591025940640237,0.1421866479706942,73.35428571428615
2021-02-19 10:00:00-05:00,short,1786.795,4.984178571428621,1.4398095401878606,0.21889263885005225,49.84178571428621
2021-03-17 14:15:00-04:00,short,1742.768,4.246071428571343,-1.0706535452939936,1.223719404491551,42.46071428571342
2021-03-19 12:15:00-04:00,short,1739.898,4.635857142857121,-0.6298727311947527,0.9059813256910559,46.35857142857121
2021-03-24 09:15:00-04:00,short,1732.725,3.2104285714285403,-1.0934454678948158,1.7421350064522272,32.1042857142854
2021-03-25 09:45:00-04:00,short,1744.238,3.674999999999971,1.4183673469387992,0.12517006802722178,36.74999999999971
2021-04-23 09:15:00-04:00,short,1790.095,3.853714285714318,1.422153024911018,0.13311832740211335,38.53714285714318
2021-04-26 15:45:00-04:00,short,1781.165,1.6287857142856896,0.01043722317239423,0.007981405955447331,16.287857142856897
2021-04-27 09:15:00-04:00,short,1783.458,1.9855714285713961,1.3489099935246749,0.9065400388517079,19.85571428571396
2021-04-28 14:45:00-04:00,short,1779.938,3.545678571428531,-0.6035516070870818,0.628934618600055,35.45678571428531
2021-04-29 15:00:00-04:00,short,1773.258,2.637857142857131,-0.617925805578096,0.5572705117790543,26.37857142857131
2021-05-03 09:15:00-04:00,short,1786.798,4.287428571428604,-1.0699720111955118,1.417399706783942,42.874285714286046
2021-05-25 10:15:00-04:00,short,1894.688,3.6785357142856987,1.4184458101535262,0.22291478558042616,36.78535714285699
2021-05-26 09:30:00-04:00,short,1904.555,2.9042142857143096,1.396701837231585,0.9582626232813966,29.042142857143098
2021-06-01 09:15:00-04:00,short,1908.988,2.018999999999981,-1.1485884101040253,1.4512134720157819,20.18999999999981
2021-06-30 12:45:00-04:00,short,1770.798,4.573821428571413,0.16834937962159097,0.7608517416664781,45.73821428571413
2021-07-01 09:15:00-04:00,short,1779.028,3.7650000000000112,1.420318725099607,0.9694555112882018,37.65000000000011
2021-07-07 09:15:00-04:00,short,1803.508,3.442285714285706,-1.087151394422285,1.1736387782204438,34.42285714285706
2021-07-08 09:15:00-04:00,short,1814.838,4.095000000000002,1.4267399267399081,0.28083028083030287,40.950000000000024
2021-07-09 09:30:00-04:00,short,1803.658,2.7140357142856795,-1.1105364967826177,1.787006697985414,27.140357142856793
2021-07-13 09:15:00-04:00,short,1809.748,3.0618214285714522,1.4020191062742617,0.42131784302059583,30.618214285714522
2021-07-14 09:15:00-04:00,short,1826.877,4.951928571428604,1.43941754294865,0.17791048220752545,49.519285714286035
2021-07-28 15:45:00-04:00,short,1807.158,4.806642857142768,-0.3932058312157658,0.5325962581546829,48.066428571427686
2021-07-29 09:15:00-04:00,short,1824.418,6.854142857142783,-1.043769149002682,1.105900498134635,68.54142857142783
2021-08-23 09:15:00-04:00,short,1803.748,3.8725714285714297,1.4225320938468107,0.6791353106093835,38.7257142857143
2021-08-24 09:30:00-04:00,short,1807.224,1.8702857142856555,1.3395967002750306,0.0026733883288088205,18.702857142856555
2021-10-08 09:15:00-04:00,short,1778.028,4.31860714285712,1.430533158012237,0.7409796478692845,43.186071428571196
2021-10-12 10:00:00-04:00,short,1768.198,3.955071428571427,1.4241480197215426,0.2629535316320727,39.55071428571427
2021-10-13 09:30:00-04:00,short,1768.034,2.8647857142857447,-1.1047198743361497,4.153190216171666,28.647857142857447
2021-10-25 09:45:00-04:00,short,1805.664,3.7162499999999454,-1.0807265388496479,1.159771274806595,37.162499999999454
2021-10-28 09:30:00-04:00,short,1807.324,3.6816428571428412,1.4185146382631941,0.8202859748171416,36.81642857142841
2021-11-03 15:00:00-04:00,short,1772.508,4.748142857142958,-0.2377771760387366,0.5256792129253152,47.48142857142958
2021-11-11 09:45:00-05:00,short,1862.498,5.607642857142829,-0.05349841415415212,0.19901410065344333,56.07642857142829
2021-11-15 14:30:00-05:00,short,1867.304,2.346642857142886,1.372157793808826,0.23437737801720598,23.46642857142886
2021-11-30 09:15:00-05:00,short,1796.318,3.7416428571428604,-1.0801786839241518,2.1354256151804982,37.416428571428604
2021-12-01 09:15:00-05:00,short,1788.835,5.1726428571429075,1.4420025684577014,0.6370051231064607,51.726428571429075
2021-12-03 09:15:00-05:00,short,1771.198,2.7626785714285558,-1.1085902656583173,1.140921724516778,27.626785714285557
2021-12-28 09:45:00-05:00,short,1815.209,3.052821428571446,1.4017302495349542,0.05077270440692113,30.528214285714462
2021-12-30 11:45:00-05:00,short,1812.918,3.5492142857143563,-1.084525750166063,1.0903821771418338,35.49214285714356
2021-12-31 09:15:00-05:00,short,1826.144,2.435464285714212,1.3768202014869826,0.43934128136317696,24.354642857142117
2022-01-03 15:45:00-05:00,short,1803.648,1.8066428571427682,0.9520420669750892,0.46827185387263803,18.066428571427682
2022-01-19 09:15:00-05:00,short,1823.878,3.3380357142857355,-1.089873214572304,1.340908361418738,33.380357142857356
2022-02-07 09:15:00-05:00,short,1815.664,2.6756785714285667,-1.1121210907780283,1.0068473951867887,26.756785714285666
2022-02-08 10:30:00-05:00,short,1827.022,2.819035714285779,-0.06598000836150866,0.5824686759656977,28.19035714285779
2022-02-09 11:45:00-05:00,short,1832.838,3.1687500000000535,-0.21333333333332227,0.9057199211045586,31.687500000000533
2022-02-11 12:15:00-05:00,short,1839.664,4.065214285714311,-1.0737968478203588,2.7437668019608696,40.65214285714311
2022-02-28 09:15:00-05:00,short,1913.958,6.192857142857089,1.4515570934255992,0.5102652825836026,61.92857142857089
2022-04-05 09:30:00-04:00,short,1938.123,3.4516071428570854,-1.0869160329039116,1.5717315950126882,34.516071428570854
2022-04-07 10:00:00-04:00,short,1931.528,7.169571428571423,-0.1302727798035369,0.8619762089784302,71.69571428571423
2022-04-08 10:15:00-04:00,short,1945.448,5.016535714285729,0.22924186440558136,0.5262595843745058,50.165357142857296
2022-04-11 09:15:00-04:00,short,1962.868,4.586035714285654,1.4345840244842871,0.43174543840385987,45.860357142856536
2022-04-12 09:15:00-04:00,short,1969.738,5.801357142857212,1.448287962176333,0.4860931555424056,58.01357142857212
2022-04-18 09:15:00-04:00,short,1992.682,5.698928571428528,1.44735852603872,0.2789998119947236,56.98928571428528
2022-05-24 09:15:00-04:00,short,1860.638,3.8451428571428488,-1.0780205082479077,1.8152771585674035,38.45142857142849
2022-05-27 09:15:00-04:00,short,1859.223,2.8667142857142704,1.395350575571797,0.709871929037756,28.667142857142704
2022-05-30 09:30:00-04:00,short,1860.458,2.532000000000031,1.381516587677709,0.23499210110585306,25.320000000000313
2022-06-02 09:15:00-04:00,short,1860.524,4.085142857142825,-1.0734368443138667,1.5615120995943934,40.85142857142826
2022-06-29 09:15:00-04:00,short,1829.908,3.2673214285714898,1.4081816691260696,0.5157129584085255,32.6732142857149
2022-08-02 09:15:00-04:00,short,1783.918,4.15017857142861,1.4277139537885493,0.331551998623169,41.5017857142861
2022-08-23 10:00:00-04:00,short,1747.022,3.674785714285812,-1.0816374132602748,1.8183373180165558,36.747857142858116
2022-09-02 09:15:00-04:00,short,1709.12,4.196678571428606,-1.0714851030151118,1.1256520888117592,41.96678571428606
2022-11-23 14:15:00-05:00,short,1749.505,3.5343214285714373,-0.5214579480805254,0.8921090126412827,35.343214285714375
2022-11-29 10:00:00-05:00,short,1752.028,4.215428571428553,-1.0711671411142494,1.3118476345397851,42.15428571428553
2022-11-30 09:30:00-05:00,short,1758.387,3.0324642857142243,-1.0989294421086178,1.573307894333952,30.324642857142244
2022-12-13 09:15:00-05:00,short,1817.455,6.542035714285687,-1.0458572855762485,1.0551761411094263,65.42035714285687
2023-01-03 09:15:00-05:00,short,1838.755,4.539107142857095,-1.066092293166535,2.262559502734195,45.391071428570946
2023-01-04 09:15:00-05:00,short,1859.935,5.027464285714286,1.4403277710291547,0.17901668691261957,50.274642857142865
2023-02-01 15:00:00-05:00,short,1942.895,7.053642857142863,-1.042531214873779,1.3883606241962265,70.53642857142863
2023-02-14 09:15:00-05:00,short,1858.755,3.7306071428571634,1.4195841350986587,0.22516442172374831,37.306071428571634
2023-02-20 09:15:00-05:00,short,1846.145,2.5666071428571837,1.3831141724065565,0.31169554024905544,25.666071428571836
2023-02-27 09:30:00-05:00,short,1816.275,2.869714285714273,-1.1045400238948657,1.1011549183591738,28.69714285714273
2023-03-01 09:30:00-05:00,short,1838.565,3.495535714285763,-1.0858237547892755,1.670702426564449,34.95535714285763
2023-03-03 09:15:00-05:00,short,1846.995,3.4611428571428666,1.4133234274393547,0.06356281987783502,34.61142857142867
2023-04-13 09:15:00-04:00,short,2042.815,6.776250000000061,0.2976572588083363,0.8445674229846751,67.76250000000061
2023-04-25 13:30:00-04:00,short,1993.798,4.34560714285714,-1.0690352326240542,1.346187036169511,43.4560714285714
2023-04-26 09:30:00-04:00,short,2008.075,5.446071428571421,1.4449144206177633,0.06426650927928039,54.46071428571421
2023-05-01 09:15:00-04:00,short,2004.155,4.063607142857109,1.4261739657763592,0.12550425818018707,40.636071428571086
2023-05-02 10:15:00-04:00,short,1999.148,4.68578571428573,-1.0640234142772056,1.0002591423911456,46.8578571428573
2023-05-19 09:15:00-04:00,short,1961.185,2.9768571428571784,-1.100777425856604,2.2137441213168474,29.768571428571782
2023-05-30 09:15:00-04:00,short,1956.795,2.7771428571428163,1.3919753086420117,0.4969135802468783,27.771428571428164
2023-06-01 10:00:00-04:00,short,1972.965,4.11900000000002,-1.0728332119446207,1.0543821315853492,41.190000000000204
2023-06-23 09:15:00-04:00,short,1931.415,4.194964285714288,-1.0715143156335614,1.3880928664470369,41.949642857142884
2023-06-26 09:15:00-04:00,short,1929.855,3.0860357142856776,1.402787904037795,0.022682822391165744,30.860357142856778
2023-06-30 10:15:00-04:00,short,1916.554,3.687750000000059,-1.0813504169208832,1.0686733102839783,36.87750000000059
2023-07-03 10:15:00-04:00,short,1925.955,3.212571428571396,-1.0933831376734393,1.3238616150836622,32.12571428571396
2023-07-04 09:45:00-04:00,short,1928.305,1.6539642857142258,1.3186176070479807,0.671114853922358,16.53964285714226
2023-07-07 09:15:00-04:00,short,1918.518,2.735678571428512,-1.1096620060314009,1.062624838444362,27.35678571428512
2023-07-26 09:15:00-04:00,short,1969.835,2.4689999999999372,1.3784933171324163,0.0648035641959735,24.689999999999372
2023-08-18 09:30:00-04:00,short,1894.295,2.7812142857142703,1.3921334463363584,0.8568199912679642,27.812142857142703
2023-08-23 09:15:00-04:00,short,1905.965,2.0695714285714075,-1.1449575481466157,2.565748602195181,20.695714285714075
2023-09-08 09:30:00-04:00,short,1922.095,1.600928571428548,-1.1873912461517846,1.6259313791104024,16.00928571428548
2023-09-11 09:15:00-04:00,short,1928.925,2.2399285714285906,1.3660671577538048,0.486622660161418,22.399285714285906
2023-09-15 09:15:00-04:00,short,1922.064,3.0439285714285553,-1.098556846180912,1.1632993077554716,30.439285714285553
2023-10-27 13:45:00-04:00,short,1994.415,4.518535714285739,-1.0663931899556476,2.1577786735589,45.18535714285739
2023-12-26 15:15:00-05:00,short,2063.585,2.1553928571428775,-1.1391857632848128,1.6331129558747752,21.553928571428777
2023-12-27 09:15:00-05:00,short,2068.675,2.454214285714329,-1.1222387147472719,1.1734916615732254,24.54214285714329
2024-01-02 10:00:00-05:00,short,2070.295,3.928071428571554,1.4236266433909424,0.07637335660895107,39.28071428571554
2024-01-05 10:15:00-05:00,short,2060.068,5.851928571428589,1.4487348493170757,0.644232060248753,58.519285714285886
2024-01-09 09:15:00-05:00,short,2039.225,3.442071428571353,1.4128431799787984,0.20336591338273988,34.42071428571353
2024-01-12 09:15:00-05:00,short,2053.975,7.241785714285754,-1.0414262464861899,1.1281747793066073,72.41785714285754
2024-01-26 09:15:00-05:00,short,2022.955,3.288107142857151,1.4087620971683976,0.1581456982414921,32.88107142857151
2024-01-29 09:15:00-05:00,short,2035.375,3.5675357142857416,1.4159083400907007,0.1185692404721142,35.675357142857415
2024-02-01 11:45:00-05:00,short,2064.105,7.908000000000122,1.4620637329286672,0.15718259989882638,79.08000000000122
2024-02-15 09:15:00-05:00,short,2002.645,3.5632499999999574,-1.0841928015154625,1.5519539746018491,35.632499999999574
2024-02-23 10:00:00-05:00,short,2027.465,2.272821428571449,-1.1319945316551088,1.5676550542906387,22.72821428571449
2024-02-26 15:15:00-05:00,short,2031.775,2.074071428571423,-0.35341116506525905,0.8582153803767499,20.740714285714226
2024-02-27 09:30:00-05:00,short,2036.325,2.4124285714285554,1.375643986498447,0.2114052229525647,24.124285714285556
2024-02-29 09:15:00-05:00,short,2049.555,3.314357142857164,1.4094847093812395,0.31680351716563115,33.14357142857164
2024-03-01 09:15:00-05:00,short,2054.275,2.8628571428571217,1.395209580838331,0.7859281437125807,28.628571428571217
2024-03-20 14:15:00-04:00,short,2167.915,4.822928571428536,-1.0622028702181987,1.7609632558759498,48.22928571428535
2024-04-02 09:15:00-04:00,short,2258.345,4.740857142857099,-1.0632796962574997,1.2493521364431384,47.40857142857099
2024-04-03 12:45:00-04:00,short,2292.885,8.223107142857266,-0.5812887898647355,0.7126260059848266,82.23107142857266
2024-04-04 15:00:00-04:00,short,2304.005,5.789357142857154,1.4481807750675149,0.10018383486939045,57.89357142857155
2024-07-03 09:15:00-04:00,short,2352.575,5.011928571428793,-1.0598571978279971,1.0341328544757036,50.11928571428793
2024-07-05 09:15:00-04:00,short,2376.735,4.516392857142932,-1.066424691006545,1.8118441550225446,45.163928571429324
2024-08-08 10:00:00-04:00,short,2414.005,8.561142857142904,-1.035042050460545,1.1622280069416357,85.61142857142904
2024-09-05 09:15:00-04:00,short,2514.685,5.000678571428645,-1.0599918582477954,1.1524435969403823,50.006785714286444
2024-09-10 09:15:00-04:00,short,2513.015,4.371642857142823,1.4313759129454136,0.5153668937797565,43.71642857142823
2024-09-12 09:15:00-04:00,short,2538.005,6.731571428571378,-1.0445661170179,1.6033403365802557,67.31571428571378
2024-10-10 09:15:00-04:00,short,2619.894,5.376321428571341,-1.0558002351581408,1.4757302191488413,53.76321428571341
2024-10-11 09:15:00-04:00,short,2647.425,6.722892857142888,-1.044623647345714,1.1547112478152834,67.22892857142888
2024-10-17 09:15:00-04:00,short,2682.274,3.4665000000000283,-1.0865426222414438,1.1109187941728202,34.66500000000028
2024-10-18 09:15:00-04:00,short,2705.694,5.020071428571506,-1.0597601058607677,1.4151193067827132,50.20071428571506
2024-10-21 09:15:00-04:00,short,2737.178,5.438035714285629,1.4448330213772331,0.5958033691262473,54.38035714285629
2024-10-22 09:30:00-04:00,short,2739.175,6.05399999999999,-1.04955401387514,1.0312190287413197,60.53999999999989
2024-12-04 10:45:00-05:00,short,2655.465,5.544321428571363,1.445890583029002,0.1332895304719833,55.44321428571364
2024-12-06 10:00:00-05:00,short,2635.405,6.17871428571425,0.5416984578391912,0.9856419504750892,61.7871428571425
2024-12-09 09:15:00-05:00,short,2666.175,6.889714285714247,-1.0435431699427413,1.3033922202869803,68.89714285714247
2024-12-10 09:15:00-05:00,short,2682.098,5.405678571428715,-1.0554971954095995,1.4035240719084696,54.05678571428715
2024-12-31 09:15:00-05:00,short,2613.275,3.727714285714277,-1.080478270866853,1.2098566720318242,37.27714285714277
2025-01-02 09:15:00-05:00,short,2646.775,5.427000000000053,-1.055279159756786,1.2417541920029422,54.27000000000053
2025-01-10 09:15:00-05:00,short,2683.074,4.882607142857231,-1.0614425840995025,1.5307395785330435,48.82607142857231
2025-01-21 09:15:00-05:00,short,2728.655,7.328571428571389,-1.0409356725145935,1.3399610136451916,73.2857142857139
2025-01-22 09:15:00-05:00,short,2753.755,4.569535714285751,-1.0656521841075028,1.4202755828584683,45.6953571428575
2025-01-24 09:15:00-05:00,short,2778.785,6.401142857142775,-1.046866630958791,1.06543474379579,64.01142857142774
2025-02-07 09:15:00-05:00,short,2864.598,4.327178571428639,-1.0693292396068181,2.4396959417634574,43.27178571428639
2025-02-10 09:15:00-05:00,short,2900.495,8.524285714285757,-1.0351935646053254,1.0088821853527579,85.24285714285756
2025-03-27 09:15:00-04:00,short,3045.955,6.696428571428474,1.4551999999999918,0.06720000000004173,66.96428571428474
2025-06-02 09:15:00-04:00,short,3356.245,11.588892857142907,-1.0258868559489032,1.700162409203384,115.88892857142908
2025-06-10 15:45:00-04:00,short,3333.248,5.426785714285578,0.8224021059559125,0.11000987166826912,54.26785714285578
2025-06-11 09:15:00-04:00,short,3341.345,6.837535714285569,1.4561245436169046,0.43875456383096345,68.37535714285569
2025-06-12 09:15:00-04:00,short,3383.198,13.404321428571475,-1.0223808419992595,1.159327615561073,134.04321428571475
2025-06-13 09:15:00-04:00,short,3440.498,9.989035714285835,1.469967071038601,0.6156750437086393,99.89035714285835
2025-06-23 10:45:00-04:00,short,3383.655,8.963035714285688,-1.0334708027015538,1.0814416352877652,89.63035714285688
2025-06-25 12:45:00-04:00,short,3332.875,6.477857142857147,-0.13739111258134337,0.45894806483624834,64.77857142857147
2025-06-30 15:30:00-04:00,short,3305.915,4.9067142857142665,-0.5875622325094088,0.6996535359711196,49.06714285714266
2025-07-10 09:15:00-04:00,short,3327.175,5.870571428571468,1.4488976492918926,0.3389789263639066,58.70571428571468
2025-07-11 09:15:00-04:00,short,3356.148,6.824035714285692,-1.043962255263719,1.0868934909694112,68.24035714285692
