ts,direction,entry,stop,target,risk_usd,R,mae_r,sweep_bar,mss_bar,fill_bar,d1c_keep,b1_fvg_h1_in,b1_fvg_h1_near,b1_fvg_h4_in,b1_fvg_h4_near,b1_fvg_d1_in,b1_fvg_d1_near,b1_pdhl_10,b1_pdhl_20,b1_h1swing_10,b1_h1swing_20,b2_disp_fvg_confirm,b3_ote_fvg_confluence,b4_smt_es,b4_smt_ym,b4_smt_rty,b4_smt_es_testable,b4_smt_ym_testable,b4_smt_rty_testable
2023-02-28 10:10:00-05:00,1,12082.86,12041.0,12166.57,83.72000000000116,1.499880554228356,-0.880554228380317,119549,119553,119555,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
2023-03-02 09:40:00-05:00,1,11859.09,11841.75,11893.77,34.68000000000029,1.5,-0.12053056516725075,120099,120100,120101,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-03-02 10:10:00-05:00,1,11907.87,11873.0,11977.61,69.7400000000016,-1.0143389733295092,-1.0143389733295092,120105,120106,120107,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2023-03-07 10:30:00-05:00,-1,12289.39,12356.5,12155.17,134.22000000000116,1.3764714647593383,-0.43749068693190774,120933,120934,120939,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
2023-03-08 10:20:00-05:00,-1,12196.45,12216.5,12156.34,40.099999999998545,-1.02493765586035,-1.2867830423940254,121203,121205,121213,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
2023-03-08 10:45:00-05:00,1,12192.6,12133.5,12310.8,118.20000000000073,0.4758883248730935,-0.8561759729272429,121214,121215,121218,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-03-10 10:10:00-05:00,-1,11986.26,12028.0,11902.79,83.47999999999956,1.4998802108289384,-0.0536655486343985,121755,121757,121763,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2023-03-15 09:40:00-04:00,1,12223.08,12156.25,12356.75,133.65999999999985,-1.0074816699087237,-1.0037408349543617,122583,122584,122585,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2023-03-16 10:05:00-04:00,1,12375.2,12334.5,12456.61,81.40000000000146,1.5001228501228305,-0.2997542997543123,122863,122864,122866,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2023-03-20 11:40:00-04:00,1,12666.54,12636.75,12726.11,59.580000000001746,-1.016784155756965,-1.3860355824101935,123433,123434,123437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-03-22 09:40:00-04:00,1,12861.51,12850.75,12883.03,21.520000000000437,1.5,-0.23327137546469956,123963,123964,123965,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-03-24 09:50:00-04:00,-1,12812.73,12845.25,12747.7,65.04000000000087,1.4998462484624533,-0.9154366543665448,124515,124517,124519,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
2023-04-04 09:55:00-04:00,-1,13285.33,13296.75,13262.48,22.840000000000146,-1.0437828371278457,-2.79509632224167,126447,126448,126452,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True
2023-04-06 10:20:00-04:00,1,13034.67,12981.25,13141.52,106.84000000000015,1.500093597903409,-0.5039311119430931,127007,127008,127009,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-04-12 10:10:00-04:00,-1,13108.52,13181.0,12963.56,144.95999999999913,0.851959161147908,-0.2825607064017617,128012,128013,128018,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-04-19 09:50:00-04:00,1,13097.91,13075.0,13143.74,45.81999999999971,1.5002182453077306,-0.3998254037538155,129390,129391,129394,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-04-20 10:35:00-04:00,1,13123.26,13102.0,13165.78,42.52000000000044,-0.01175917215428024,-1.2822201317027253,129673,129674,129679,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-04-24 10:55:00-04:00,-1,13026.7,13098.5,12883.08,143.59999999999854,-0.30710306406684534,-0.5717270194986029,130232,130233,130235,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-04-28 10:55:00-04:00,1,13197.56,13171.75,13249.16,51.61999999999898,1.4996125532739515,-0.5447500968616725,131324,131329,131339,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2023-05-01 10:00:00-04:00,1,13296.97,13292.75,13305.41,8.43999999999869,-1.1184834123222933,-2.3625592417063728,131598,131601,131604,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2023-05-01 11:10:00-04:00,1,13300.15,13279.0,13342.46,42.29999999999927,-1.0236406619385348,-1.035460992907802,131613,131615,131618,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2023-05-02 09:50:00-04:00,-1,13297.24,13313.75,13264.21,33.02000000000044,1.5003028467595463,-0.4700181708055794,131875,131876,131878,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True
2023-05-03 11:55:00-04:00,-1,13209.33,13229.25,13169.48,39.840000000000146,-0.012550200803212785,-1.2259036144578306,132161,132173,132179,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2023-05-09 10:05:00-04:00,1,13289.88,13274.0,13321.65,31.7599999999984,-1.0314861460957194,-1.5352644836272311,133256,133259,133261,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-05-16 10:10:00-04:00,1,13456.86,13425.75,13519.06,62.220000000001164,1.4996785599485334,-0.1562198649951942,134634,134636,134642,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True
2023-05-19 10:20:00-04:00,-1,13907.16,13918.75,13883.98,23.18000000000029,1.5,-0.4823123382226122,135462,135468,135472,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2023-05-22 10:05:00-04:00,1,13866.48,13844.25,13910.94,44.45999999999913,1.5000000000000409,-0.1902834008097007,135738,135739,135745,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True
2023-05-29 10:55:00-04:00,1,14385.33,14378.0,14399.99,14.659999999999854,-1.0682128240109148,-1.204638472032744,137133,137134,137135,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True
2023-05-30 10:10:00-04:00,-1,14439.6,14517.25,14284.28,155.29999999999927,1.0994848679974294,-0.5782356728911764,137352,137353,137354,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-05-31 10:10:00-04:00,1,14341.78,14317.5,14390.35,48.56000000000131,-1.020593080724876,-1.0720757825370657,137622,137623,137630,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True
2023-06-01 10:20:00-04:00,1,14278.19,14251.5,14331.57,53.38000000000102,1.4999999999999658,-0.2038216560509706,137899,137904,137908,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2023-06-06 11:25:00-04:00,1,14550.39,14504.0,14643.17,92.77999999999884,0.9754257383056816,-0.4880362147014379,138729,138741,138749,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True
2023-06-12 11:05:00-04:00,1,14605.31,14586.0,14643.93,38.61999999999898,1.500000000000047,-0.11962713619883747,139837,139845,139849,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True
2023-06-15 10:00:00-04:00,1,15194.96,15144.0,15296.89,101.91999999999825,1.5000981161695648,-0.2052590266875845,140662,140663,140664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-06-16 09:50:00-04:00,-1,15374.66,15476.0,15171.98,202.6800000000003,0.1594631932109713,-0.4178014604302357,140936,140937,140938,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True
2023-06-20 09:55:00-04:00,1,15230.47,15204.0,15283.41,52.93999999999869,-1.0188893086513038,-1.0,141438,141439,141443,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2023-06-28 09:45:00-04:00,1,15045.5,15025.0,15086.49,41.0,1.4997560975609703,-0.3780487804878049,143094,143095,143097,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-07-03 10:20:00-04:00,1,15350.31,15336.75,15377.44,27.11999999999898,-0.01843657817109212,-1.2028023598820134,143923,143924,143932,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2023-07-04 11:20:00-04:00,-1,15350.91,15361.25,15330.22,20.68000000000029,0.8099613152804528,-0.540618955512579,144164,144165,144175,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2023-07-10 10:05:00-04:00,-1,15154.36,15212.25,15038.58,115.77999999999884,0.6520988080843044,-0.861806875107962,145212,145213,145216,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True
2023-07-11 10:45:00-04:00,-1,15203.19,15234.0,15141.57,61.61999999999898,-0.008114248620577857,-1.0811424862057788,145487,145488,145500,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True
2023-07-18 11:25:00-04:00,1,15786.76,15760.25,15839.77,53.02000000000044,1.4998113919275704,-0.5284798189362544,146880,146883,146888,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2023-07-21 10:10:00-04:00,-1,15626.66,15705.5,15468.97,157.6800000000003,0.052765093860982326,-0.35312024353120364,147698,147699,147701,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2023-07-27 10:35:00-04:00,-1,15801.22,15853.5,15696.65,104.56000000000131,-1.0095638867635806,-1.0047819433817904,148808,148809,148810,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-07-31 10:05:00-04:00,-1,15836.38,15905.5,15698.16,138.2400000000016,-0.1319444444444545,-0.627459490740745,149354,149355,149356,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-08-01 10:55:00-04:00,1,15811.07,15776.0,15881.2,70.13999999999942,0.8197889934416949,-0.94297120045623,149639,149640,149642,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2023-08-03 10:10:00-04:00,1,15407.04,15362.75,15495.63,88.58000000000175,-1.0112892300745087,-1.0846692255588153,150180,150181,150185,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2023-08-11 10:25:00-04:00,1,15144.35,15087.5,15258.05,113.70000000000073,-1.0087950747581353,-1.0615655233069476,151842,151843,151844,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True
2023-08-17 10:00:00-04:00,-1,14938.61,14975.75,14864.32,74.27999999999884,1.500134625740469,-0.13839526117392295,152941,152942,152943,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2023-08-22 10:10:00-04:00,-1,15041.09,15079.25,14964.77,76.31999999999971,1.5,-0.416928721174002,153768,153769,153773,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True
2023-08-23 09:40:00-04:00,1,15013.0,14999.0,15041.01,28.0,1.5003571428571507,-0.7142857142857143,154041,154042,154043,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-08-24 10:00:00-04:00,-1,15231.72,15340.25,15014.66,217.0600000000013,1.4999999999999916,-0.02561503731687679,154319,154320,154323,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-08-28 10:00:00-04:00,-1,15043.21,15084.25,14961.14,82.08000000000175,-1.012183235867446,-1.1766569200779688,154873,154874,154875,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True
2023-08-30 10:20:00-04:00,1,15411.95,15406.0,15423.86,11.900000000001455,-1.0840336134453679,-2.512605042016622,155421,155425,155431,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True
2023-09-01 09:55:00-04:00,-1,15535.7,15619.0,15369.1,166.59999999999854,0.5066026410564357,-0.6848739495798292,155976,155977,155978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-09-04 11:10:00-04:00,-1,15526.63,15543.75,15492.4,34.2400000000016,0.16822429906536596,-0.4304906542056341,156266,156267,156269,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-09-05 11:30:00-04:00,1,15530.8,15484.25,15623.91,93.09999999999854,0.7142857142857255,-0.597207303974215,156493,156495,156501,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-09-18 10:35:00-04:00,1,15372.14,15342.5,15431.42,59.279999999998836,1.5000000000000306,-0.257759784075559,158961,158962,158974,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True
2023-09-22 09:45:00-04:00,-1,14925.8,14958.75,14859.9,65.90000000000146,-1.0151745068285278,-1.1593323216995413,160065,160066,160068,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-09-27 10:20:00-04:00,-1,14730.97,14784.5,14623.9,107.06000000000131,1.5000934055669568,-0.7664860825705241,160900,160901,160903,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-09-28 10:30:00-04:00,1,14683.3,14660.75,14728.42,45.099999999998545,1.5004434589800943,-0.1685144124168246,161169,161173,161181,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
2023-10-02 09:50:00-04:00,1,14920.7,14847.25,15067.6,146.90000000000146,0.4577944179714046,-0.7345132743362858,161722,161723,161725,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True
2023-10-09 10:00:00-04:00,1,15032.95,14949.0,15200.85,167.90000000000146,1.4443120905300648,-0.8094103633114966,163104,163105,163107,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
2023-10-11 10:50:00-04:00,-1,15360.69,15387.75,15306.57,54.11999999999898,1.5000000000000335,-0.8244641537324431,163654,163659,163669,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True
2023-10-13 12:20:00-04:00,-1,15175.39,15210.0,15106.17,69.22000000000116,1.4999999999999738,-0.7327362034094237,164227,164228,164239,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True
2023-10-23 10:15:00-04:00,1,14639.31,14606.0,14705.93,66.61999999999898,1.5000000000000273,-0.1519063344340909,165868,165869,165870,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2023-10-24 09:55:00-04:00,-1,14815.79,14838.5,14770.38,45.419999999998254,-0.01100836635843283,-1.0990752972258955,166139,166140,166142,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2023-10-27 10:00:00-04:00,-1,14335.82,14349.75,14307.98,27.860000000000582,-1.0358937544867186,-1.2692031586503891,166967,166968,166971,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True
2023-10-27 11:00:00-04:00,-1,14339.33,14358.75,14300.48,38.840000000000146,-1.0257466529351182,-1.0386199794026776,166972,166979,166983,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True
2023-10-30 10:15:00-04:00,1,14364.04,14334.25,14423.61,59.580000000001746,-1.016784155756965,-1.0251762336354473,167241,167242,167250,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
2023-11-06 10:35:00-05:00,-1,15234.11,15239.0,15224.34,9.779999999998836,-1.1022494887525685,-1.1022494887525685,168621,168629,168634,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True
2023-11-09 09:50:00-05:00,-1,15401.72,15420.0,15365.15,36.56000000000131,-1.0273522975929967,-1.164113785557981,169449,169450,169453,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True
2023-11-09 11:05:00-05:00,-1,15407.08,15433.25,15354.73,52.340000000000146,-1.019105846388995,-1.2292701566679398,169455,169460,169468,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True
2023-11-15 10:20:00-05:00,-1,15951.59,15967.0,15920.76,30.81999999999971,1.500324464633362,-0.7566515249837744,170553,170557,170563,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-11-16 10:35:00-05:00,1,15845.39,15824.75,15886.68,41.279999999998836,-1.024224806201551,-1.0847868217054288,170829,170833,170842,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,True
2023-11-22 10:35:00-05:00,-1,16096.71,16156.25,15977.62,119.08000000000175,0.7998824319784901,-0.13083641249581388,171937,171939,171946,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-11-23 10:40:00-05:00,-1,16062.97,16065.25,16058.42,4.56000000000131,-1.219298245613972,-1.6578947368419163,172209,172214,172223,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-11-28 10:10:00-05:00,1,15974.96,15966.25,15992.36,17.419999999998254,1.4988518943744662,-0.8851894374282319,172944,172950,172952,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-11-28 10:50:00-05:00,1,16023.03,15970.75,16127.6,104.56000000000131,-1.0095638867635806,-1.047819433817903,172958,172959,172960,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-11-29 10:30:00-05:00,-1,16116.1,16204.0,15940.29,175.79999999999927,0.5472127417519973,-0.18941979522183966,173228,173229,173232,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2023-12-05 10:25:00-05:00,1,15874.1,15832.5,15957.3,83.20000000000073,1.4999999999999782,-0.20673076923077616,174330,174331,174335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2023-12-06 11:10:00-05:00,-1,15947.58,15973.75,15895.23,52.340000000000146,1.5001910584638942,-0.082919373328241,174609,174610,174620,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2023-12-08 09:50:00-05:00,1,15992.22,15946.75,16083.16,90.93999999999869,1.50000000000002,-0.31823180118758637,175154,175155,175156,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True
2023-12-14 10:25:00-05:00,-1,16811.32,16841.25,16751.46,59.86000000000058,1.5,-0.30671566989643173,176265,176266,176267,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2023-12-21 10:10:00-05:00,-1,16887.25,16929.25,16803.25,84.0,-1.0119047619047619,-1.005952380952381,177642,177643,177644,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2023-12-28 10:30:00-05:00,-1,17128.7,17159.5,17067.11,61.599999999998545,0.5681818181818317,-0.5129870129870014,178742,178743,178752,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2024-01-05 09:40:00-05:00,1,16456.24,16425.5,16517.72,61.4800000000032,1.499999999999941,-0.30871828236828586,180120,180121,180122,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-01-12 11:05:00-05:00,-1,16970.42,16990.25,16930.76,39.66000000000349,-1.0252143217347431,-1.0378214826021146,181512,181515,181519,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2024-01-16 10:35:00-05:00,1,16976.32,16917.5,17093.95,117.63999999999942,-1.008500510030602,-1.0255015300918056,182014,182015,182017,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-01-23 09:40:00-05:00,-1,17462.84,17493.5,17401.53,61.31999999999971,-0.008153946510110921,-1.0163078930202218,183384,183385,183386,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-01-24 09:55:00-05:00,-1,17676.39,17696.0,17637.17,39.220000000001164,-0.01274859765425762,-1.4207037225905026,183660,183661,183665,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True
2024-01-29 10:00:00-05:00,1,17545.98,17529.25,17579.45,33.45999999999913,-1.0298864315600724,-1.1942618051404712,184488,184489,184494,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True
2024-02-08 09:40:00-05:00,1,17831.06,17818.75,17855.68,24.62000000000262,-1.0406173842404507,-1.4874086108854072,186696,186697,186698,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2024-02-08 10:30:00-05:00,1,17827.54,17807.5,17867.62,40.080000000001746,1.4999999999999092,-0.1766467065868622,186699,186700,186708,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2024-02-19 11:00:00-05:00,-1,17779.99,17789.0,17761.97,18.0199999999968,-1.055493895671486,-1.055493895671486,188642,188643,188646,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2024-02-23 11:25:00-05:00,-1,18004.16,18055.5,17901.48,102.68000000000029,-1.0097389949357225,-1.0097389949357225,189702,189703,189707,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-03-01 09:45:00-05:00,1,18110.72,18085.0,18162.16,51.44000000000233,1.4999999999999294,-0.6014774494556946,191064,191065,191067,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2024-03-01 10:30:00-05:00,1,18146.84,18109.5,18221.5,74.68000000000029,1.4997321906802297,-0.08275307980718087,191071,191072,191076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-03-06 10:50:00-05:00,-1,18066.75,18115.25,17969.76,97.0,-1.0103092783505154,-1.0670103092783505,191896,191897,191908,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True
2024-03-08 11:20:00-05:00,-1,18273.55,18385.75,18049.15,224.40000000000146,1.4999999999999838,-0.030748663101610563,192464,192465,192466,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-03-11 11:10:00-04:00,1,17953.68,17897.0,18067.03,113.36000000000058,0.77187720536344,-0.6074453069865934,192732,192736,192740,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2024-03-14 10:05:00-04:00,-1,18260.99,18392.0,17998.96,262.0199999999968,-0.4027173498206171,-0.618349744294324,193552,193553,193555,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-03-21 10:15:00-04:00,-1,18655.08,18668.5,18628.25,26.839999999996508,-0.018628912071537496,-1.633383010432273,194935,194936,194937,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2024-03-21 11:30:00-04:00,-1,18658.68,18688.0,18600.04,58.63999999999942,-1.0170532060027286,-1.0170532060027286,194939,194947,194952,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2024-03-22 10:15:00-04:00,1,18519.33,18517.0,18523.99,4.6600000000034925,-1.2145922746779507,-1.0,195205,195210,195213,True,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True
2024-04-04 11:25:00-04:00,-1,18494.32,18509.75,18463.45,30.860000000000582,-1.0324044069993512,-1.1296176279974053,197432,197433,197435,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-04-08 10:00:00-04:00,-1,18306.9,18363.5,18193.7,113.19999999999709,-1.0088339222614844,-1.026501766784453,197964,197965,197970,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-04-09 11:00:00-04:00,-1,18221.88,18355.5,17954.62,267.23999999999796,-0.22541535698248175,-0.6127076784912409,198253,198254,198258,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2024-04-19 10:45:00-04:00,-1,17406.95,17461.25,17298.36,108.59999999999854,1.4999079189687072,-0.28176795580109537,200457,200458,200463,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2024-04-25 10:30:00-04:00,1,17394.46,17329.0,17525.38,130.91999999999825,1.5000000000000278,-0.8052245646196124,201560,201561,201564,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True
2024-04-29 10:30:00-04:00,-1,17906.77,17949.5,17821.31,85.45999999999913,0.7313362976831341,-0.5787502925345148,202105,202106,202116,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True
2024-05-08 11:15:00-04:00,1,18183.57,18151.0,18248.7,65.13999999999942,-1.0153515505066013,-1.284003684372124,204046,204047,204057,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True
2024-05-10 10:40:00-04:00,-1,18249.58,18294.75,18159.25,90.33999999999651,0.6392517157405605,-0.2970998450298599,204598,204599,204602,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2024-05-13 09:55:00-04:00,-1,18278.1,18336.75,18160.79,117.30000000000291,-0.023870417732334535,-0.569479965899414,204866,204867,204869,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True
2024-05-14 09:55:00-04:00,1,18293.39,18265.0,18350.16,56.779999999998836,1.4998238816484961,-0.6741810496653684,205141,205142,205145,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-05-17 09:40:00-04:00,-1,18657.09,18675.75,18619.78,37.31999999999971,-0.013397642015005484,-1.0,205968,205969,205970,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2024-05-21 11:35:00-04:00,1,18746.99,18737.75,18765.48,18.4800000000032,-1.0541125541125447,-1.6764069264068093,206536,206542,206545,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2024-05-23 10:10:00-04:00,-1,18888.17,18945.75,18773.01,115.16000000000349,1.4999999999999685,-0.7872525182355049,207076,207077,207080,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2024-05-29 10:20:00-04:00,1,18823.93,18781.25,18909.29,85.36000000000058,0.8347000937207065,-0.2092314901593306,208133,208136,208138,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True
2024-05-30 09:45:00-04:00,-1,18746.11,18773.75,18690.84,55.279999999998836,1.499819102749667,-0.2945007235889866,208404,208405,208407,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2024-06-03 10:15:00-04:00,-1,18704.18,18756.0,18600.55,103.63999999999942,1.4999035121574837,-0.11231184870705792,208961,208962,208965,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True
2024-06-06 10:35:00-04:00,-1,19097.6,19115.5,19061.8,35.80000000000291,1.4999999999998983,-0.4972067039106554,209784,209787,209797,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True
2024-06-13 10:30:00-04:00,-1,19577.52,19645.25,19442.05,135.45999999999913,0.43739849402037784,-0.4647866528864575,211173,211174,211176,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-06-14 10:35:00-04:00,1,19583.12,19556.75,19635.85,52.73999999999796,1.4998103905954039,-0.7440273037542563,211441,211442,211453,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2024-06-19 10:45:00-04:00,-1,20237.72,20248.25,20216.64,21.05999999999767,-1.0474833808167194,-1.0,212271,212280,212283,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2024-06-20 09:40:00-04:00,-1,20236.16,20255.25,20197.97,38.18000000000029,-1.0261917234154005,-1.3273965426925067,212496,212497,212498,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2024-06-26 10:25:00-04:00,1,19965.88,19920.25,20057.12,91.26000000000204,-1.0109577032653954,-1.1808021038790228,213603,213607,213611,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
