ts,direction,entry,stop,target,risk_usd,R,mae_r,kept,drift_sign,eval_ts
2022-11-01T10:25:00-04:00,short,11434.81,11529.0,11246.44,188.38000000000102,0.9528612379233412,-0.11349400148636216,True,-1,2022-11-01T10:25:00-04:00
2022-11-07T10:15:00-05:00,short,10936.07,10969.25,10869.71,66.36000000000058,,,False,1,2022-11-07T10:15:00-05:00
2022-11-08T09:50:00-05:00,short,11064.18,11093.75,11005.05,59.13999999999942,-1.0169090294217114,-1.1775448089279692,True,-1,2022-11-08T09:50:00-05:00
2022-11-11T09:40:00-05:00,short,11620.12,11644.75,11570.88,49.2599999999984,-0.010150223304912998,-1.537961835160391,True,-1,2022-11-11T09:40:00-05:00
2022-11-14T11:30:00-05:00,short,11793.69,11817.5,11746.06,47.61999999999898,-1.0209995800084002,-1.2624947501050034,True,-1,2022-11-14T11:30:00-05:00
2022-11-18T09:50:00-05:00,short,11763.26,11843.0,11603.77,159.47999999999956,1.3277526962628579,-0.26636568848758263,True,-1,2022-11-18T09:50:00-05:00
2022-11-22T10:10:00-05:00,short,11603.39,11631.5,11547.16,56.220000000001164,-1.0177872643187473,-1.1422981145499793,True,-1,2022-11-22T10:10:00-05:00
2022-11-28T09:50:00-05:00,long,11764.06,11693.5,11905.19,141.11999999999898,-1.0070861678004535,-1.1240079365079374,True,1,2022-11-28T09:50:00-05:00
2022-12-01T10:45:00-05:00,short,11996.62,12103.0,11783.84,212.7599999999984,-0.5487873660462459,-0.7532430908065407,True,-1,2022-12-01T10:45:00-05:00
2022-12-07T09:45:00-05:00,long,11527.04,11494.75,11591.64,64.58000000000175,-1.0154846701765248,-1.3406627438835461,True,1,2022-12-07T09:45:00-05:00
2022-12-07T11:20:00-05:00,long,11494.77,11459.75,11564.82,70.04000000000087,,,False,-1,2022-12-07T11:20:00-05:00
2022-12-08T09:50:00-05:00,short,11547.49,11573.0,11496.47,51.02000000000044,-1.0196001568012543,-1.1274010192081525,True,-1,2022-12-08T09:50:00-05:00
2022-12-09T11:10:00-05:00,long,11675.35,11628.25,11769.54,94.20000000000073,-0.35774946921444234,-0.9893842887473462,True,1,2022-12-09T11:10:00-05:00
2022-12-12T09:45:00-05:00,short,11577.38,11598.75,11534.64,42.7400000000016,-1.023397285914833,-1.0116986429574164,True,-1,2022-12-12T09:45:00-05:00
2022-12-12T11:05:00-05:00,short,11582.6,11609.25,11529.3,53.29999999999927,,,False,1,2022-12-12T11:05:00-05:00
2022-12-13T10:45:00-05:00,short,11988.24,12022.5,11919.72,68.52000000000044,1.5,-0.854057209573848,True,-1,2022-12-13T10:45:00-05:00
2022-12-16T09:45:00-05:00,long,11421.72,11363.0,11539.15,117.43999999999869,-0.004257493188010941,-1.0383174386920986,True,1,2022-12-16T09:45:00-05:00
2022-12-23T11:00:00-05:00,long,10995.1,10915.75,11153.8,158.70000000000073,0.9782608695652129,-0.2501575299306903,True,1,2022-12-23T11:00:00-05:00
2022-12-28T10:25:00-05:00,long,10903.5,10861.25,10988.0,84.5,-1.0118343195266273,-1.0887573964497042,True,1,2022-12-28T10:25:00-05:00
2023-01-04T09:40:00-05:00,short,11015.8,11041.75,10963.89,51.900000000001455,,,False,1,2023-01-04T09:40:00-05:00
2023-01-10T09:45:00-05:00,long,11171.86,11137.5,11240.58,68.72000000000116,1.4999999999999736,-0.8690337601862653,True,1,2023-01-10T09:45:00-05:00
2023-01-10T10:50:00-05:00,short,11182.26,11254.5,11037.79,144.47999999999956,,,False,1,2023-01-10T10:50:00-05:00
2023-01-12T10:10:00-05:00,short,11468.81,11519.25,11367.94,100.88000000000102,-0.004956383822363186,-1.0446074544012685,True,-1,2023-01-12T10:10:00-05:00
2023-01-13T10:20:00-05:00,long,11493.43,11440.0,11600.28,106.86000000000058,1.0995695302264585,-0.7379749204566737,True,1,2023-01-13T10:20:00-05:00
2023-01-16T10:30:00-05:00,short,11592.87,11608.75,11561.1,31.7599999999984,1.5003148614610213,-0.4804785894206287,True,-1,2023-01-16T10:30:00-05:00
2023-01-17T11:30:00-05:00,short,11602.88,11622.0,11564.66,38.2400000000016,-1.0261506276150616,-1.0523012552301234,True,-1,2023-01-17T11:30:00-05:00
2023-01-19T09:40:00-05:00,long,11412.54,11378.0,11481.62,69.08000000000175,-1.0144759698899823,-1.0506658946149379,True,1,2023-01-19T09:40:00-05:00
2023-01-24T09:55:00-05:00,long,11896.61,11845.0,11999.84,103.22000000000116,-1.0096880449525285,-1.0775043596202278,True,1,2023-01-24T09:55:00-05:00
2023-01-26T11:30:00-05:00,short,11948.27,11969.5,11905.8,42.45999999999913,-1.0235515779557236,-1.2355157795572351,True,-1,2023-01-26T11:30:00-05:00
2023-02-01T09:50:00-05:00,short,12137.85,12156.5,12100.55,37.29999999999927,-1.0268096514745313,-1.080428954423594,True,-1,2023-02-01T09:50:00-05:00
2023-02-01T11:30:00-05:00,short,12134.16,12158.5,12085.48,48.68000000000029,-0.010271158586688478,-1.1232539030402622,True,-1,2023-02-01T11:30:00-05:00
2023-02-06T09:50:00-05:00,long,12524.12,12495.25,12581.85,57.7400000000016,1.4998268098371659,-0.38517492206444376,True,1,2023-02-06T09:50:00-05:00
2023-02-08T09:45:00-05:00,long,12718.22,12683.25,12788.16,69.93999999999869,-1.0142979696883045,-1.2073205604804156,True,1,2023-02-08T09:45:00-05:00
2023-02-09T09:50:00-05:00,short,12675.43,12729.0,12568.29,107.13999999999942,1.5,-0.6033227552734718,True,-1,2023-02-09T09:50:00-05:00
2023-02-10T09:40:00-05:00,long,12351.06,12324.5,12404.17,53.11999999999898,,,False,-1,2023-02-10T09:40:00-05:00
2023-02-10T10:50:00-05:00,long,12319.1,12311.0,12335.29,16.200000000000728,-1.0617283950617256,-1.4012345679012166,True,1,2023-02-10T10:50:00-05:00
2023-02-17T10:35:00-05:00,short,12403.24,12419.5,12370.72,32.52000000000044,1.5,-0.33886838868389574,True,-1,2023-02-17T10:35:00-05:00
2023-02-21T09:50:00-05:00,long,12236.36,12220.0,12269.1,32.720000000001164,-0.015281173594131503,-1.2139364303178408,True,1,2023-02-21T09:50:00-05:00
2023-02-28T10:10:00-05:00,long,12082.86,12041.0,12166.57,83.72000000000116,1.499880554228356,-0.880554228380317,True,1,2023-02-28T10:10:00-05:00
2023-03-01T10:00:00-05:00,long,12027.9,12003.5,12076.71,48.79999999999927,,,False,-1,2023-03-01T10:00:00-05:00
2023-03-02T09:40:00-05:00,long,11859.09,11841.75,11893.77,34.68000000000029,1.5,-0.12053056516725075,True,1,2023-03-02T09:40:00-05:00
2023-03-02T10:10:00-05:00,long,11907.87,11873.0,11977.61,69.7400000000016,-1.0143389733295092,-1.0143389733295092,True,1,2023-03-02T10:10:00-05:00
2023-03-07T10:30:00-05:00,short,12289.39,12356.5,12155.17,134.22000000000116,1.3764714647593383,-0.43749068693190774,True,-1,2023-03-07T10:30:00-05:00
2023-03-08T10:20:00-05:00,short,12196.45,12216.5,12156.34,40.099999999998545,-1.02493765586035,-1.2867830423940254,True,-1,2023-03-08T10:20:00-05:00
2023-03-08T10:45:00-05:00,long,12192.6,12133.5,12310.8,118.20000000000073,0.4758883248730935,-0.8561759729272429,True,1,2023-03-08T10:45:00-05:00
2023-03-10T10:10:00-05:00,short,11986.26,12028.0,11902.79,83.47999999999956,1.4998802108289384,-0.0536655486343985,True,-1,2023-03-10T10:10:00-05:00
2023-03-10T11:45:00-05:00,long,12005.36,11968.0,12080.06,74.72000000000116,,,False,0,2023-03-10T11:45:00-05:00
2023-03-15T09:40:00-04:00,long,12223.08,12156.25,12356.75,133.65999999999985,-1.0074816699087237,-1.0037408349543617,True,1,2023-03-15T09:40:00-04:00
2023-03-16T10:05:00-04:00,long,12375.2,12334.5,12456.61,81.40000000000146,1.5001228501228305,-0.2997542997543123,True,1,2023-03-16T10:05:00-04:00
2023-03-20T11:40:00-04:00,long,12666.54,12636.75,12726.11,59.580000000001746,-1.016784155756965,-1.3860355824101935,True,1,2023-03-20T11:40:00-04:00
2023-03-21T11:05:00-04:00,short,12744.56,12764.25,12705.18,39.38000000000102,-1.0253936008125946,-1.4443880142204049,True,-1,2023-03-21T11:05:00-04:00
2023-03-22T09:40:00-04:00,long,12861.51,12850.75,12883.03,21.520000000000437,1.5,-0.23327137546469956,True,1,2023-03-22T09:40:00-04:00
2023-03-24T09:50:00-04:00,short,12812.73,12845.25,12747.7,65.04000000000087,1.4998462484624533,-0.9154366543665448,True,-1,2023-03-24T09:50:00-04:00
2023-03-27T10:15:00-04:00,long,12903.92,12890.75,12930.25,26.340000000000146,1.4996203492786555,-0.6772968868640868,True,1,2023-03-27T10:15:00-04:00
2023-04-03T09:50:00-04:00,long,13235.36,13197.75,13310.57,75.22000000000116,-1.0132943366126028,-1.2991225737835637,True,1,2023-04-03T09:50:00-04:00
2023-04-04T09:55:00-04:00,short,13285.33,13296.75,13262.48,22.840000000000146,-1.0437828371278457,-2.79509632224167,True,-1,2023-04-04T09:55:00-04:00
2023-04-06T10:20:00-04:00,long,13034.67,12981.25,13141.52,106.84000000000015,1.500093597903409,-0.5039311119430931,True,1,2023-04-06T10:20:00-04:00
2023-04-12T10:10:00-04:00,short,13108.52,13181.0,12963.56,144.95999999999913,0.851959161147908,-0.2825607064017617,True,-1,2023-04-12T10:10:00-04:00
2023-04-14T10:05:00-04:00,long,13171.92,13127.5,13260.77,88.84000000000015,-1.0112561909049977,-1.045024763619991,True,1,2023-04-14T10:05:00-04:00
2023-04-17T09:40:00-04:00,long,13165.52,13145.25,13206.07,40.54000000000087,-1.0246669955599403,-1.1110014800197312,True,1,2023-04-17T09:40:00-04:00
2023-04-19T09:50:00-04:00,long,13097.91,13075.0,13143.74,45.81999999999971,1.5002182453077306,-0.3998254037538155,True,1,2023-04-19T09:50:00-04:00
2023-04-20T10:35:00-04:00,long,13123.26,13102.0,13165.78,42.52000000000044,-0.01175917215428024,-1.2822201317027253,True,1,2023-04-20T10:35:00-04:00
2023-04-24T10:55:00-04:00,short,13026.7,13098.5,12883.08,143.59999999999854,-0.30710306406684534,-0.5717270194986029,True,-1,2023-04-24T10:55:00-04:00
2023-04-25T09:45:00-04:00,long,12991.52,12980.0,13014.55,23.040000000000873,-1.0434027777777761,-2.1284722222221792,True,1,2023-04-25T09:45:00-04:00
2023-04-26T10:15:00-04:00,long,12920.57,12911.0,12939.72,19.139999999999418,,,False,-1,2023-04-26T10:15:00-04:00
2023-04-28T10:55:00-04:00,long,13197.56,13171.75,13249.16,51.61999999999898,1.4996125532739515,-0.5447500968616725,True,1,2023-04-28T10:55:00-04:00
2023-04-28T11:10:00-04:00,short,13203.53,13268.0,13074.59,128.9399999999987,-1.0077555452148286,-1.0038777726074144,True,-1,2023-04-28T11:10:00-04:00
2023-05-01T10:00:00-04:00,long,13296.97,13292.75,13305.41,8.43999999999869,,,False,-1,2023-05-01T10:00:00-04:00
2023-05-01T11:10:00-04:00,long,13300.15,13279.0,13342.46,42.29999999999927,-1.0236406619385348,-1.035460992907802,True,1,2023-05-01T11:10:00-04:00
2023-05-02T09:50:00-04:00,short,13297.24,13313.75,13264.21,33.02000000000044,1.5003028467595463,-0.4700181708055794,True,-1,2023-05-02T09:50:00-04:00
2023-05-03T11:55:00-04:00,short,13209.33,13229.25,13169.48,39.840000000000146,,,False,1,2023-05-03T11:55:00-04:00
2023-05-04T11:45:00-04:00,long,13055.32,13013.25,13139.45,84.13999999999942,,,False,-1,2023-05-04T11:45:00-04:00
2023-05-09T10:05:00-04:00,long,13289.88,13274.0,13321.65,31.7599999999984,-1.0314861460957194,-1.5352644836272311,True,1,2023-05-09T10:05:00-04:00
2023-05-10T11:30:00-04:00,short,13369.67,13414.0,13281.0,88.65999999999985,,,False,1,2023-05-10T11:30:00-04:00
2023-05-15T10:35:00-04:00,short,13394.28,13428.75,13325.34,68.93999999999869,-1.014505366985785,-1.0072526834928925,True,-1,2023-05-15T10:35:00-04:00
2023-05-16T10:10:00-04:00,long,13456.86,13425.75,13519.06,62.220000000001164,1.4996785599485334,-0.1562198649951942,True,1,2023-05-16T10:10:00-04:00
2023-05-17T10:45:00-04:00,short,13527.82,13540.5,13502.47,25.360000000000582,-1.0394321766561505,-1.1774447949526774,True,-1,2023-05-17T10:45:00-04:00
2023-05-19T10:20:00-04:00,short,13907.16,13918.75,13883.98,23.18000000000029,,,False,1,2023-05-19T10:20:00-04:00
2023-05-22T10:05:00-04:00,long,13866.48,13844.25,13910.94,44.45999999999913,1.5000000000000409,-0.1902834008097007,True,1,2023-05-22T10:05:00-04:00
2023-05-23T10:15:00-04:00,long,13858.84,13850.0,13876.53,17.68000000000029,-1.0565610859728498,-1.678733031674197,True,1,2023-05-23T10:15:00-04:00
2023-05-25T10:00:00-04:00,short,13889.64,13966.25,13736.4,153.22000000000116,-1.0065265631118652,-1.1076882913457764,True,-1,2023-05-25T10:00:00-04:00
2023-05-29T10:55:00-04:00,long,14385.33,14378.0,14399.99,14.659999999999854,-1.0682128240109148,-1.204638472032744,True,1,2023-05-29T10:55:00-04:00
2023-05-30T10:10:00-04:00,short,14439.6,14517.25,14284.28,155.29999999999927,1.0994848679974294,-0.5782356728911764,True,-1,2023-05-30T10:10:00-04:00
2023-05-31T10:10:00-04:00,long,14341.78,14317.5,14390.35,48.56000000000131,-1.020593080724876,-1.0720757825370657,True,1,2023-05-31T10:10:00-04:00
2023-06-01T10:20:00-04:00,long,14278.19,14251.5,14331.57,53.38000000000102,1.4999999999999658,-0.2038216560509706,True,1,2023-06-01T10:20:00-04:00
2023-06-02T10:10:00-04:00,short,14517.19,14611.0,14329.56,187.61999999999898,-0.5496215755249949,-0.9786803112674554,True,-1,2023-06-02T10:10:00-04:00
2023-06-06T11:25:00-04:00,long,14550.39,14504.0,14643.17,92.77999999999884,,,False,-1,2023-06-06T11:25:00-04:00
2023-06-09T11:05:00-04:00,short,14623.34,14680.0,14510.02,113.31999999999971,,,False,1,2023-06-09T11:05:00-04:00
2023-06-12T11:05:00-04:00,long,14605.31,14586.0,14643.93,38.61999999999898,,,False,-1,2023-06-12T11:05:00-04:00
2023-06-15T10:00:00-04:00,long,15194.96,15144.0,15296.89,101.91999999999825,1.5000981161695648,-0.2052590266875845,True,1,2023-06-15T10:00:00-04:00
2023-06-16T09:50:00-04:00,short,15374.66,15476.0,15171.98,202.6800000000003,0.1594631932109713,-0.4178014604302357,True,-1,2023-06-16T09:50:00-04:00
2023-06-20T09:55:00-04:00,long,15230.47,15204.0,15283.41,52.93999999999869,-1.0188893086513038,-1.0,True,1,2023-06-20T09:55:00-04:00
2023-06-28T09:45:00-04:00,long,15045.5,15025.0,15086.49,41.0,1.4997560975609703,-0.3780487804878049,True,1,2023-06-28T09:45:00-04:00
2023-07-03T10:20:00-04:00,long,15350.31,15336.75,15377.44,27.11999999999898,,,False,-1,2023-07-03T10:20:00-04:00
2023-07-04T11:20:00-04:00,short,15350.91,15361.25,15330.22,20.68000000000029,0.8099613152804528,-0.540618955512579,True,-1,2023-07-04T11:20:00-04:00
2023-07-07T10:50:00-04:00,short,15240.6,15278.5,15164.79,75.79999999999927,,,False,1,2023-07-07T10:50:00-04:00
2023-07-10T09:40:00-04:00,long,15183.26,15160.0,15229.79,46.52000000000044,-1.0214961306964745,-1.0429922613929488,True,1,2023-07-10T09:40:00-04:00
2023-07-10T10:05:00-04:00,short,15154.36,15212.25,15038.58,115.77999999999884,0.6520988080843044,-0.861806875107962,True,-1,2023-07-10T10:05:00-04:00
2023-07-11T10:45:00-04:00,short,15203.19,15234.0,15141.57,61.61999999999898,-0.008114248620577857,-1.0811424862057788,True,-1,2023-07-11T10:45:00-04:00
2023-07-18T11:25:00-04:00,long,15786.76,15760.25,15839.77,53.02000000000044,,,False,-1,2023-07-18T11:25:00-04:00
2023-07-20T10:00:00-04:00,long,15851.6,15813.75,15927.29,75.70000000000073,-1.0132100396301187,-1.2906208718626129,True,1,2023-07-20T10:00:00-04:00
2023-07-21T10:10:00-04:00,short,15626.66,15705.5,15468.97,157.6800000000003,0.052765093860982326,-0.35312024353120364,True,-1,2023-07-21T10:10:00-04:00
2023-07-24T10:10:00-04:00,short,15536.21,15612.25,15384.13,152.08000000000175,-0.6810889005786465,-0.8093108890057886,True,-1,2023-07-24T10:10:00-04:00
2023-07-27T10:35:00-04:00,short,15801.22,15853.5,15696.65,104.56000000000131,-1.0095638867635806,-1.0047819433817904,True,-1,2023-07-27T10:35:00-04:00
2023-07-31T10:05:00-04:00,short,15836.38,15905.5,15698.16,138.2400000000016,-0.1319444444444545,-0.627459490740745,True,-1,2023-07-31T10:05:00-04:00
2023-08-01T10:55:00-04:00,long,15811.07,15776.0,15881.2,70.13999999999942,0.8197889934416949,-0.94297120045623,True,1,2023-08-01T10:55:00-04:00
2023-08-03T10:10:00-04:00,long,15407.04,15362.75,15495.63,88.58000000000175,-1.0112892300745087,-1.0846692255588153,True,1,2023-08-03T10:10:00-04:00
2023-08-07T10:05:00-04:00,short,15416.09,15449.25,15349.77,66.31999999999971,1.5,-0.8265983112183346,True,-1,2023-08-07T10:05:00-04:00
2023-08-10T10:40:00-04:00,long,15346.28,15314.25,15410.36,64.06000000000131,-1.0156103652825472,-1.1873243833905676,True,1,2023-08-10T10:40:00-04:00
2023-08-11T10:25:00-04:00,long,15144.35,15087.5,15258.05,113.70000000000073,-1.0087950747581353,-1.0615655233069476,True,1,2023-08-11T10:25:00-04:00
2023-08-16T10:00:00-04:00,long,15077.05,15050.5,15130.15,53.099999999998545,1.5000000000000342,-0.22787193973632536,True,1,2023-08-16T10:00:00-04:00
2023-08-16T10:45:00-04:00,long,15112.69,15078.0,15182.07,69.38000000000102,-1.0144133756125682,-1.0,True,1,2023-08-16T10:45:00-04:00
2023-08-17T10:00:00-04:00,short,14938.61,14975.75,14864.32,74.27999999999884,1.500134625740469,-0.13839526117392295,True,-1,2023-08-17T10:00:00-04:00
2023-08-22T10:10:00-04:00,short,15041.09,15079.25,14964.77,76.31999999999971,1.5,-0.416928721174002,True,-1,2023-08-22T10:10:00-04:00
2023-08-23T09:40:00-04:00,long,15013.0,14999.0,15041.01,28.0,1.5003571428571507,-0.7142857142857143,True,1,2023-08-23T09:40:00-04:00
2023-08-24T10:00:00-04:00,short,15231.72,15340.25,15014.66,217.0600000000013,1.4999999999999916,-0.02561503731687679,True,-1,2023-08-24T10:00:00-04:00
2023-08-25T11:35:00-04:00,short,14874.23,14919.0,14784.69,89.54000000000087,-0.005584096493187363,-1.08376144739781,True,-1,2023-08-25T11:35:00-04:00
2023-08-28T10:00:00-04:00,short,15043.21,15084.25,14961.14,82.08000000000175,-1.012183235867446,-1.1766569200779688,True,-1,2023-08-28T10:00:00-04:00
2023-08-30T10:20:00-04:00,long,15411.95,15406.0,15423.86,11.900000000001455,-1.0840336134453679,-2.512605042016622,True,1,2023-08-30T10:20:00-04:00
2023-09-01T09:55:00-04:00,short,15535.7,15619.0,15369.1,166.59999999999854,0.5066026410564357,-0.6848739495798292,True,-1,2023-09-01T09:55:00-04:00
2023-09-04T11:10:00-04:00,short,15526.63,15543.75,15492.4,34.2400000000016,0.16822429906536596,-0.4304906542056341,True,-1,2023-09-04T11:10:00-04:00
2023-09-05T11:30:00-04:00,long,15530.8,15484.25,15623.91,93.09999999999854,0.7142857142857255,-0.597207303974215,True,1,2023-09-05T11:30:00-04:00
2023-09-08T11:15:00-04:00,short,15338.05,15387.75,15238.65,99.40000000000146,,,False,1,2023-09-08T11:15:00-04:00
2023-09-11T10:00:00-04:00,short,15384.78,15400.5,15353.33,31.43999999999869,1.5003180661578257,-0.4274809160305105,True,-1,2023-09-11T10:00:00-04:00
2023-09-12T10:20:00-04:00,long,15423.42,15388.5,15493.25,69.84000000000015,-1.0143184421534936,-1.1360252004581899,True,1,2023-09-12T10:20:00-04:00
2023-09-13T10:30:00-04:00,short,15532.8,15556.25,15485.91,46.900000000001455,,,False,1,2023-09-13T10:30:00-04:00
2023-09-14T10:35:00-04:00,short,15611.6,15648.25,15538.3,73.29999999999927,-1.013642564802183,-1.2933151432469334,True,-1,2023-09-14T10:35:00-04:00
2023-09-18T10:35:00-04:00,long,15372.14,15342.5,15431.42,59.279999999998836,1.5000000000000306,-0.257759784075559,True,1,2023-09-18T10:35:00-04:00
2023-09-22T09:45:00-04:00,short,14925.8,14958.75,14859.9,65.90000000000146,-1.0151745068285278,-1.1593323216995413,True,-1,2023-09-22T09:45:00-04:00
2023-09-27T10:20:00-04:00,short,14730.97,14784.5,14623.9,107.06000000000131,1.5000934055669568,-0.7664860825705241,True,-1,2023-09-27T10:20:00-04:00
2023-09-28T10:30:00-04:00,long,14683.3,14660.75,14728.42,45.099999999998545,1.5004434589800943,-0.1685144124168246,True,1,2023-09-28T10:30:00-04:00
2023-10-02T09:50:00-04:00,long,14920.7,14847.25,15067.6,146.90000000000146,0.4577944179714046,-0.7345132743362858,True,1,2023-10-02T09:50:00-04:00
2023-10-03T10:00:00-04:00,long,14944.85,14891.75,15051.05,106.20000000000073,-1.0094161958568737,-1.0941619585687377,True,1,2023-10-03T10:00:00-04:00
2023-10-09T10:00:00-04:00,long,15032.95,14949.0,15200.85,167.90000000000146,1.4443120905300648,-0.8094103633114966,True,1,2023-10-09T10:00:00-04:00
2023-10-11T10:50:00-04:00,short,15360.69,15387.75,15306.57,54.11999999999898,,,False,1,2023-10-11T10:50:00-04:00
2023-10-12T10:20:00-04:00,long,15431.51,15375.0,15544.53,113.02000000000044,-1.008847991505928,-1.0486639532826048,True,1,2023-10-12T10:20:00-04:00
2023-10-13T10:00:00-04:00,long,15328.66,15302.0,15381.97,53.31999999999971,,,False,-1,2023-10-13T10:00:00-04:00
2023-10-13T12:20:00-04:00,short,15175.39,15210.0,15106.17,69.22000000000116,1.4999999999999738,-0.7327362034094237,True,-1,2023-10-13T12:20:00-04:00
2023-10-18T09:40:00-04:00,long,15149.11,15124.25,15198.83,49.720000000001164,-1.0201126307320993,-1.0703942075623476,True,1,2023-10-18T09:40:00-04:00
2023-10-18T10:30:00-04:00,long,15148.31,15122.0,15200.93,52.61999999999898,-1.0190041809198027,-1.5321170657544763,True,1,2023-10-18T10:30:00-04:00
2023-10-20T10:00:00-04:00,long,14828.38,14810.25,14864.66,36.2599999999984,,,False,-1,2023-10-20T10:00:00-04:00
2023-10-23T10:15:00-04:00,long,14639.31,14606.0,14705.93,66.61999999999898,1.5000000000000273,-0.1519063344340909,True,1,2023-10-23T10:15:00-04:00
2023-10-24T09:55:00-04:00,short,14815.79,14838.5,14770.38,45.419999999998254,,,False,1,2023-10-24T09:55:00-04:00
2023-10-26T11:05:00-04:00,long,14301.91,14266.5,14372.72,70.81999999999971,,,False,-1,2023-10-26T11:05:00-04:00
2023-10-27T10:00:00-04:00,short,14335.82,14349.75,14307.98,27.860000000000582,-1.0358937544867186,-1.2692031586503891,True,-1,2023-10-27T10:00:00-04:00
2023-10-27T11:00:00-04:00,short,14339.33,14358.75,14300.48,38.840000000000146,,,False,1,2023-10-27T11:00:00-04:00
2023-10-30T10:15:00-04:00,long,14364.04,14334.25,14423.61,59.580000000001746,-1.016784155756965,-1.0251762336354473,True,1,2023-10-30T10:15:00-04:00
2023-10-31T10:10:00-04:00,short,14396.66,14429.25,14331.48,65.18000000000029,-0.0076710647437864266,-1.0690395826940777,True,-1,2023-10-31T10:10:00-04:00
2023-11-06T10:35:00-05:00,short,15234.11,15239.0,15224.34,9.779999999998836,,,False,1,2023-11-06T10:35:00-05:00
2023-11-09T09:50:00-05:00,short,15401.72,15420.0,15365.15,36.56000000000131,-1.0273522975929967,-1.164113785557981,True,-1,2023-11-09T09:50:00-05:00
2023-11-09T11:05:00-05:00,short,15407.08,15433.25,15354.73,52.340000000000146,,,False,1,2023-11-09T11:05:00-05:00
2023-11-15T10:20:00-05:00,short,15951.59,15967.0,15920.76,30.81999999999971,1.500324464633362,-0.7566515249837744,True,-1,2023-11-15T10:20:00-05:00
2023-11-16T10:35:00-05:00,long,15845.39,15824.75,15886.68,41.279999999998836,,,False,-1,2023-11-16T10:35:00-05:00
2023-11-22T10:35:00-05:00,short,16096.71,16156.25,15977.62,119.08000000000175,,,False,1,2023-11-22T10:35:00-05:00
2023-11-23T10:40:00-05:00,short,16062.97,16065.25,16058.42,4.56000000000131,,,False,1,2023-11-23T10:40:00-05:00
2023-11-28T10:10:00-05:00,long,15974.96,15966.25,15992.36,17.419999999998254,1.4988518943744662,-0.8851894374282319,True,1,2023-11-28T10:10:00-05:00
2023-11-28T10:50:00-05:00,long,16023.03,15970.75,16127.6,104.56000000000131,-1.0095638867635806,-1.047819433817903,True,1,2023-11-28T10:50:00-05:00
2023-11-29T10:30:00-05:00,short,16116.1,16204.0,15940.29,175.79999999999927,0.5472127417519973,-0.18941979522183966,True,-1,2023-11-29T10:30:00-05:00
2023-12-05T10:25:00-05:00,long,15874.1,15832.5,15957.3,83.20000000000073,1.4999999999999782,-0.20673076923077616,True,1,2023-12-05T10:25:00-05:00
2023-12-06T11:10:00-05:00,short,15947.58,15973.75,15895.23,52.340000000000146,1.5001910584638942,-0.082919373328241,True,-1,2023-12-06T11:10:00-05:00
2023-12-08T09:50:00-05:00,long,15992.22,15946.75,16083.16,90.93999999999869,1.50000000000002,-0.31823180118758637,True,1,2023-12-08T09:50:00-05:00
2023-12-12T09:45:00-05:00,short,16222.39,16249.0,16169.17,53.220000000001164,-1.0187899285982709,-1.2630590003757929,True,-1,2023-12-12T09:45:00-05:00
2023-12-13T11:30:00-05:00,short,16615.78,16633.75,16579.83,35.94000000000233,,,False,1,2023-12-13T11:30:00-05:00
2023-12-14T10:25:00-05:00,short,16811.32,16841.25,16751.46,59.86000000000058,1.5,-0.30671566989643173,True,-1,2023-12-14T10:25:00-05:00
2023-12-20T11:15:00-05:00,long,17034.27,17008.5,17085.81,51.54000000000087,-0.009701202949165544,-1.145518044237483,True,1,2023-12-20T11:15:00-05:00
2023-12-21T10:10:00-05:00,short,16887.25,16929.25,16803.25,84.0,-1.0119047619047619,-1.005952380952381,True,-1,2023-12-21T10:10:00-05:00
2023-12-26T11:05:00-05:00,short,17035.83,17061.0,16985.5,50.33999999999651,,,False,1,2023-12-26T11:05:00-05:00
2023-12-28T10:30:00-05:00,short,17128.7,17159.5,17067.11,61.599999999998545,0.5681818181818317,-0.5129870129870014,True,-1,2023-12-28T10:30:00-05:00
2023-12-29T10:30:00-05:00,long,17083.49,17080.75,17088.98,5.480000000003201,-1.1824817518247108,-3.4635036496335974,True,1,2023-12-29T10:30:00-05:00
2024-01-04T11:30:00-05:00,long,16547.87,16517.25,16609.12,61.23999999999796,-1.0163291966035277,-1.0979751796211659,True,1,2024-01-04T11:30:00-05:00
2024-01-05T09:40:00-05:00,long,16456.24,16425.5,16517.72,61.4800000000032,1.499999999999941,-0.30871828236828586,True,1,2024-01-05T09:40:00-05:00
2024-01-12T11:05:00-05:00,short,16970.42,16990.25,16930.76,39.66000000000349,-1.0252143217347431,-1.0378214826021146,True,-1,2024-01-12T11:05:00-05:00
2024-01-16T09:55:00-05:00,short,16896.33,16946.75,16795.5,100.83999999999651,-1.0099166997223328,-1.1041253470844938,True,-1,2024-01-16T09:55:00-05:00
2024-01-16T10:35:00-05:00,long,16976.32,16917.5,17093.95,117.63999999999942,-1.008500510030602,-1.0255015300918056,True,1,2024-01-16T10:35:00-05:00
2024-01-22T09:40:00-05:00,long,17546.46,17514.5,17610.39,63.919999999998254,-1.0156445556946188,-1.2112015018773525,True,1,2024-01-22T09:40:00-05:00
2024-01-22T10:00:00-05:00,long,17511.28,17491.5,17550.85,39.55999999999767,-0.01263902932254879,-1.0631951466127438,True,1,2024-01-22T10:00:00-05:00
